account_number,account_holder,ifsc_code,Date,Narration,Debit,Credit,Balance,Account_ID,Bank_Name,txn_id,duplicate_of,is_reversed
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-25,UPI/DR/317655843342/SURESH BABU/SBIN0393634/suresh533@okaxis,79.0,0.0,4723360.98,ACC001,State Bank of India,ACC001_001663,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-25,UPI/CR/6273261073/SUSHMA RAO/SBIN0393634/sushma742@okhdfc,0.0,7600.0,4730960.98,ACC001,State Bank of India,ACC001_001664,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-26,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,4732160.98,ACC001,State Bank of India,ACC001_001665,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-26,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,24000.0,4756160.98,ACC001,State Bank of India,ACC001_001666,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-26,NEFT/0355850320/VINAY PATIL/SBIN0393634/36644336815121,0.0,32000.0,4788160.98,ACC001,State Bank of India,ACC001_001667,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-27,UPI/DR/42665094/RAJENDRA PRASAD/SBIN0393634/rajendra552@okaxis,79.0,0.0,4788081.98,ACC001,State Bank of India,ACC001_001668,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-27,UPI/CR/98691820/HARISH MENON/SBIN0393634/harish309@ybl,0.0,4800.0,4792881.98,ACC001,State Bank of India,ACC001_001669,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-28,NEFT/990420504904/NAVEEN KUMAR/SBIN0393634/75527596046027,999.0,0.0,4791882.98,ACC001,State Bank of India,ACC001_001670,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-28,UPI/DR/5036955935/SAVITHA DEVI/SBIN0393634/savitha392@okaxis,249.0,0.0,4791633.98,ACC001,State Bank of India,ACC001_001671,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-28,NEFT/9796606815/ARCHANA PILLAI/SBIN0393634/42374382814223,0.0,18500.0,4810133.98,ACC001,State Bank of India,ACC001_001672,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-28,NEFT/841480266142/ARCHANA PILLAI/SBIN0393634/41610804574338,0.0,850.0,4810983.98,ACC001,State Bank of India,ACC001_001673,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-28,ATM/WDL/6015239258/HDFC ATM KORAMANGALA,5200.0,0.0,4805783.98,ACC001,State Bank of India,ACC001_001674,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-29,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,32000.0,4837783.98,ACC001,State Bank of India,ACC001_001675,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-29,CHQ NO 933610 CLEARING,5200.0,0.0,4832583.98,ACC001,State Bank of India,ACC001_001676,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-29,UPI/DR/03376976/RAJESH VERMA/SBIN0393634/rajesh818@okhdfc,699.0,0.0,4831884.98,ACC001,State Bank of India,ACC001_001677,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-29,UPI/DR/8094554055/CHANDAN SHARMA/SBIN0393634/chandan759@okaxis,699.0,0.0,4831185.98,ACC001,State Bank of India,ACC001_001678,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-29,UPI/DR/1577765599/SANTOSH KUMAR/SBIN0393634/santosh584@okaxis,7800.0,0.0,4823385.98,ACC001,State Bank of India,ACC001_001679,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-30,ATM/WDL/8820258305/CANARA ATM MYSURU,449.0,0.0,4822936.98,ACC001,State Bank of India,ACC001_001680,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-30,CHQ NO 537371 CLEARING,120.0,0.0,4822816.98,ACC001,State Bank of India,ACC001_001681,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-30,CHQ NO 768976 CLEARING,3499.0,0.0,4819317.98,ACC001,State Bank of India,ACC001_001682,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-09-30,UPI/CR/09634310/SMITHA PILLAI/SBIN0393634/smitha678@ybl,0.0,24000.0,4843317.98,ACC001,State Bank of India,ACC001_001683,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-01,NEFT/33759523/DEEPA NAIR/SBIN0393634/33280950507725,249.0,0.0,4843068.98,ACC001,State Bank of India,ACC001_001684,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-02,UPI/DR/580302202135/KAVYA REDDY/SBIN0393634/kavya130@ybl,249.0,0.0,4842819.98,ACC001,State Bank of India,ACC001_001685,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-02,UPI/DR/039491449748/REKHA PILLAI/SBIN0393634/rekha695@paytm,1680.0,0.0,4841139.98,ACC001,State Bank of India,ACC001_001686,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-02,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,4842339.98,ACC001,State Bank of India,ACC001_001687,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-02,NEFT/4210480232/SUNIL YADAV/SBIN0393634/63467289026203,0.0,32000.0,4874339.98,ACC001,State Bank of India,ACC001_001688,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-03,CHQ NO 296360 CLEARING,249.0,0.0,4874090.98,ACC001,State Bank of India,ACC001_001689,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-03,IMPS/P2P/14393738/KIRAN REDDY/8485829488,0.0,500.0,4874590.98,ACC001,State Bank of India,ACC001_001690,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-03,NEFT/1598250489/MEENA IYER/SBIN0393634/47229873128014,0.0,18500.0,4893090.98,ACC001,State Bank of India,ACC001_001691,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-03,CHQ NO 794792 CLEARING,79.0,0.0,4893011.98,ACC001,State Bank of India,ACC001_001692,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-03,ATM/WDL/7400045767/HDFC ATM KORAMANGALA,7800.0,0.0,4885211.98,ACC001,State Bank of India,ACC001_001693,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-04,ATM/WDL/312314253773/CANARA ATM MYSURU,2380.0,0.0,4882831.98,ACC001,State Bank of India,ACC001_001694,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-04,CHQ NO 495086 CLEARING,2380.0,0.0,4880451.98,ACC001,State Bank of India,ACC001_001695,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-04,UPI/CR/4061562789/ARCHANA PILLAI/SBIN0393634/archana602@okaxis,0.0,850.0,4881301.98,ACC001,State Bank of India,ACC001_001696,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-05,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,4882151.98,ACC001,State Bank of India,ACC001_001697,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-05,UPI/DR/254692377374/RAMESH PILLAI/SBIN0393634/ramesh338@okaxis,449.0,0.0,4881702.98,ACC001,State Bank of India,ACC001_001698,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-05,UPI/DR/485711784682/RAHUL SINGH/SBIN0393634/rahul52@paytm,1680.0,0.0,4880022.98,ACC001,State Bank of India,ACC001_001699,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-05,NEFT/2857980859/KAVERI MENON/SBIN0393634/99732564099988,0.0,2500.0,4882522.98,ACC001,State Bank of India,ACC001_001700,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-06,UPI/DR/56843920/RESHMA KHAN/SBIN0393634/reshma133@okhdfc,1250.0,0.0,4881272.98,ACC001,State Bank of India,ACC001_001701,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-06,UPI/DR/37482093/PRAKASH RAO/SBIN0393634/prakash107@okaxis,2380.0,0.0,4878892.98,ACC001,State Bank of India,ACC001_001702,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-06,UPI/DR/12302152/NILESH KULKARNI/SBIN0393634/nilesh884@ybl,310.0,0.0,4878582.98,ACC001,State Bank of India,ACC001_001703,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-06,NEFT/1402534554/MALLIKA DAS/SBIN0393634/43198105543768,999.0,0.0,4877583.98,ACC001,State Bank of India,ACC001_001704,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-06,UPI/DR/6385728802/SURESH NAIR/SBIN0393634/suresh241@paytm,699.0,0.0,4876884.98,ACC001,State Bank of India,ACC001_001705,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-06,UPI/DR/471240060392/SAVITHA DEVI/SBIN0393634/savitha131@okhdfc,310.0,0.0,4876574.98,ACC001,State Bank of India,ACC001_001706,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-06,NEFT/126809929049/ADITYA KUMAR/SBIN0393634/86088975799432,2380.0,0.0,4874194.98,ACC001,State Bank of India,ACC001_001707,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-07,UPI/DR/967783744168/HARISH MENON/SBIN0393634/harish615@paytm,5200.0,0.0,4868994.98,ACC001,State Bank of India,ACC001_001708,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-07,UPI/CR/04231888/MEERA PILLAI/SBIN0393634/meera937@ybl,0.0,11200.0,4880194.98,ACC001,State Bank of India,ACC001_001709,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-07,CHQ NO 434385 CLEARING,3499.0,0.0,4876695.98,ACC001,State Bank of India,ACC001_001710,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-08,CHQ NO 348275 CLEARING,850.0,0.0,4875845.98,ACC001,State Bank of India,ACC001_001711,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-08,UPI/DR/7406500052/MOHAMMED IRFAN/SBIN0393634/mohammed628@paytm,699.0,0.0,4875146.98,ACC001,State Bank of India,ACC001_001712,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-08,UPI/DR/864848389874/NIKHIL GUPTA/SBIN0393634/nikhil731@ybl,699.0,0.0,4874447.98,ACC001,State Bank of India,ACC001_001713,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-08,NEFT/62766348/RANJIT SINGH/SBIN0393634/11473530398231,7800.0,0.0,4866647.98,ACC001,State Bank of India,ACC001_001714,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-08,CHQ NO 192540 CLEARING,120.0,0.0,4866527.98,ACC001,State Bank of India,ACC001_001715,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-09,NEFT/3712006023/MOHAMMED IRFAN/SBIN0393634/84407097311764,0.0,24000.0,4890527.98,ACC001,State Bank of India,ACC001_001716,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-09,ATM/WDL/07308930/HDFC ATM KORAMANGALA,2380.0,0.0,4888147.98,ACC001,State Bank of India,ACC001_001717,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-10,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,24000.0,4912147.98,ACC001,State Bank of India,ACC001_001718,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-10,NEFT/3988257881/PRAKASH RAO/SBIN0393634/16824530879782,699.0,0.0,4911448.98,ACC001,State Bank of India,ACC001_001719,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-10,ATM/WDL/5524617585/HDFC ATM KORAMANGALA,49.0,0.0,4911399.98,ACC001,State Bank of India,ACC001_001720,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-10,UPI/CR/436294191658/SMITHA PILLAI/SBIN0393634/smitha194@oksbi,0.0,4800.0,4916199.98,ACC001,State Bank of India,ACC001_001721,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-10,UPI/DR/9623843073/NIKHIL GUPTA/SBIN0393634/nikhil30@ybl,120.0,0.0,4916079.98,ACC001,State Bank of India,ACC001_001722,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-10,ATM/WDL/14197503/HDFC ATM KORAMANGALA,3499.0,0.0,4912580.98,ACC001,State Bank of India,ACC001_001723,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-11,ATM/WDL/89074565/CANARA ATM MYSURU,120.0,0.0,4912460.98,ACC001,State Bank of India,ACC001_001724,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-11,UPI/DR/497141874589/BINDHU NAIR/SBIN0393634/bindhu864@paytm,449.0,0.0,4912011.98,ACC001,State Bank of India,ACC001_001725,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-11,UPI/DR/99327326/FARHAN KHAN/SBIN0393634/farhan322@okaxis,7800.0,0.0,4904211.98,ACC001,State Bank of India,ACC001_001726,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-11,ATM/WDL/610935708377/CANARA ATM MYSURU,699.0,0.0,4903512.98,ACC001,State Bank of India,ACC001_001727,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-12,UPI/CR/998040474834/SUNITA DEVI/SBIN0393634/sunita896@okaxis,0.0,24000.0,4927512.98,ACC001,State Bank of India,ACC001_001728,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-12,CHQ NO 139741 CLEARING,850.0,0.0,4926662.98,ACC001,State Bank of India,ACC001_001729,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-12,UPI/DR/39197807/RESHMA KHAN/SBIN0393634/reshma641@paytm,120.0,0.0,4926542.98,ACC001,State Bank of India,ACC001_001730,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-12,UPI/CR/2008789832/SURESH BABU/SBIN0393634/suresh422@paytm,0.0,2500.0,4929042.98,ACC001,State Bank of India,ACC001_001731,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-12,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,4929892.98,ACC001,State Bank of India,ACC001_001732,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-12,UPI/DR/9922087598/ANITHA KRISHNAN/SBIN0393634/anitha212@paytm,249.0,0.0,4929643.98,ACC001,State Bank of India,ACC001_001733,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-13,ATM/WDL/73785895/CANARA ATM MYSURU,5200.0,0.0,4924443.98,ACC001,State Bank of India,ACC001_001734,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-13,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,4925293.98,ACC001,State Bank of India,ACC001_001735,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-13,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,4926143.98,ACC001,State Bank of India,ACC001_001736,ACC001_001735,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-13,CHQ NO 441577 CLEARING,120.0,0.0,4926023.98,ACC001,State Bank of India,ACC001_001737,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-13,ATM/WDL/600423761331/CANARA ATM MYSURU,1250.0,0.0,4924773.98,ACC001,State Bank of India,ACC001_001738,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-13,IMPS/P2P/192901023277/TANVI RAO/7113223725,0.0,18500.0,4943273.98,ACC001,State Bank of India,ACC001_001739,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-14,CHQ NO 668412 CLEARING,999.0,0.0,4942274.98,ACC001,State Bank of India,ACC001_001740,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-15,ATM/WDL/575087324088/SBI ATM JAYANAGAR BLR,999.0,0.0,4941275.98,ACC001,State Bank of India,ACC001_001741,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-15,UPI/DR/9756467206/AYESHA KHAN/SBIN0393634/ayesha575@okaxis,5200.0,0.0,4936075.98,ACC001,State Bank of India,ACC001_001742,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-15,UPI/DR/379843990550/FARHAN KHAN/SBIN0393634/farhan107@okaxis,7800.0,0.0,4928275.98,ACC001,State Bank of India,ACC001_001743,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-16,UPI/DR/193160766684/IMRAN KHAN/SBIN0393634/imran590@paytm,1680.0,0.0,4926595.98,ACC001,State Bank of India,ACC001_001744,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-16,UPI/DR/702711706381/ANITHA KRISHNAN/SBIN0393634/anitha973@okhdfc,699.0,0.0,4925896.98,ACC001,State Bank of India,ACC001_001745,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-17,UPI/DR/488824865829/VIKRAM NAIR/SBIN0393634/vikram573@oksbi,999.0,0.0,4924897.98,ACC001,State Bank of India,ACC001_001746,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-17,CHQ NO 949946 CLEARING,49.0,0.0,4924848.98,ACC001,State Bank of India,ACC001_001747,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-17,UPI/DR/55863346/SMITHA PILLAI/SBIN0393634/smitha934@oksbi,120.0,0.0,4924728.98,ACC001,State Bank of India,ACC001_001748,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-17,NEFT/94034737/PRAKASH RAO/SBIN0393634/17144649058670,699.0,0.0,4924029.98,ACC001,State Bank of India,ACC001_001749,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-17,NEFT/91263127/SUNIL YADAV/SBIN0393634/68525373917014,0.0,500.0,4924529.98,ACC001,State Bank of India,ACC001_001750,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-18,NEFT/69137294/SURESH BABU/SBIN0393634/74727658847469,699.0,0.0,4923830.98,ACC001,State Bank of India,ACC001_001751,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-18,UPI/DR/31841988/SAVITHA DEVI/SBIN0393634/savitha542@paytm,249.0,0.0,4923581.98,ACC001,State Bank of India,ACC001_001752,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-18,IMPS/P2P/8837230972/KAVYA REDDY/8949314388,0.0,850.0,4924431.98,ACC001,State Bank of India,ACC001_001753,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-18,UPI/DR/83616349/HARISH MENON/SBIN0393634/harish221@ybl,7800.0,0.0,4916631.98,ACC001,State Bank of India,ACC001_001754,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-18,UPI/DR/17481014/ARCHANA PILLAI/SBIN0393634/archana430@ybl,3499.0,0.0,4913132.98,ACC001,State Bank of India,ACC001_001755,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-19,ATM/WDL/3385949189/HDFC ATM KORAMANGALA,120.0,0.0,4913012.98,ACC001,State Bank of India,ACC001_001756,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-19,UPI/DR/804314418770/BABU LAL/SBIN0393634/babu910@paytm,850.0,0.0,4912162.98,ACC001,State Bank of India,ACC001_001757,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-19,UPI/DR/875993672319/SAVITHA DEVI/SBIN0393634/savitha363@ybl,49.0,0.0,4912113.98,ACC001,State Bank of India,ACC001_001758,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-19,UPI/CR/3072778427/NILESH KULKARNI/SBIN0393634/nilesh593@paytm,0.0,1200.0,4913313.98,ACC001,State Bank of India,ACC001_001759,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-20,UPI/CR/539748989715/MOHAN DAS/SBIN0393634/mohan21@okhdfc,0.0,7600.0,4920913.98,ACC001,State Bank of India,ACC001_001760,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-20,UPI/DR/735131719039/TANVI RAO/SBIN0393634/tanvi318@okhdfc,120.0,0.0,4920793.98,ACC001,State Bank of India,ACC001_001761,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-20,UPI/DR/179353161300/ARCHANA PILLAI/SBIN0393634/archana809@oksbi,1680.0,0.0,4919113.98,ACC001,State Bank of India,ACC001_001762,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-21,NEFT/112651043032/PREETHI IYER/SBIN0393634/44463865578965,0.0,7600.0,4926713.98,ACC001,State Bank of India,ACC001_001763,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-21,UPI/DR/38463935/GOPAL VERMA/SBIN0393634/gopal526@okaxis,120.0,0.0,4926593.98,ACC001,State Bank of India,ACC001_001764,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-21,NEFT/845133532006/REKHA PILLAI/SBIN0393634/48301297995425,449.0,0.0,4926144.98,ACC001,State Bank of India,ACC001_001765,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-21,UPI/DR/5453018927/SMITHA PILLAI/SBIN0393634/smitha273@ybl,120.0,0.0,4926024.98,ACC001,State Bank of India,ACC001_001766,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,NEFT/34055662/SMITHA PILLAI/SBIN0393634/80204226119439,310.0,0.0,4925714.98,ACC001,State Bank of India,ACC001_001767,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,ATM/WDL/965522293409/CANARA ATM MYSURU,699.0,0.0,4925015.98,ACC001,State Bank of India,ACC001_001768,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,CHQ NO 640109 CLEARING,120.0,0.0,4924895.98,ACC001,State Bank of India,ACC001_001769,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,UPI/DR/65568351/KIRAN REDDY/SBIN0393634/kiran181@ybl,7800.0,0.0,4917095.98,ACC001,State Bank of India,ACC001_001770,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,UPI/DR/644602759227/MEERA PILLAI/SBIN0393634/meera656@ybl,3499.0,0.0,4913596.98,ACC001,State Bank of India,ACC001_001771,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,NEFT/659475547073/SURESH NAIR/SBIN0393634/16973648615446,850.0,0.0,4912746.98,ACC001,State Bank of India,ACC001_001772,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,UPI/DR/850824487884/MOHAMMED IRFAN/SBIN0393634/mohammed759@ybl,310.0,0.0,4912436.98,ACC001,State Bank of India,ACC001_001773,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,CHQ NO 176379 CLEARING,310.0,0.0,4912126.98,ACC001,State Bank of India,ACC001_001774,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-23,CHQ NO 866152 CLEARING,3499.0,0.0,4908627.98,ACC001,State Bank of India,ACC001_001775,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-23,UPI/DR/0528368042/NADIA HUSSAIN/SBIN0393634/nadia474@okhdfc,999.0,0.0,4907628.98,ACC001,State Bank of India,ACC001_001776,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,NEFT/514326905307/RAVI KUMAR SHARMA/SBIN0393634/28606144657509,850.0,0.0,4906778.98,ACC001,State Bank of India,ACC001_001777,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,UPI/DR/750041588048/RANJIT SINGH/SBIN0393634/ranjit577@okhdfc,49.0,0.0,4906729.98,ACC001,State Bank of India,ACC001_001778,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,CHQ NO 477205 CLEARING,699.0,0.0,4906030.98,ACC001,State Bank of India,ACC001_001779,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,NEFT/460607928819/GEETA DEVI/SBIN0393634/75754302719059,0.0,7600.0,4913630.98,ACC001,State Bank of India,ACC001_001780,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,NEFT/386464715800/KARTHIK MENON/SBIN0393634/84202268232057,0.0,500.0,4914130.98,ACC001,State Bank of India,ACC001_001781,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,CHQ NO 477151 CLEARING,7800.0,0.0,4906330.98,ACC001,State Bank of India,ACC001_001782,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,NEFT/34437266/LATHA MURTHY/SBIN0393634/48514947800567,5200.0,0.0,4901130.98,ACC001,State Bank of India,ACC001_001783,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,NEFT/4087295712/RANJIT SINGH/SBIN0393634/21471118250517,699.0,0.0,4900431.98,ACC001,State Bank of India,ACC001_001784,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,ATM/WDL/0987267650/SBI ATM JAYANAGAR BLR,5200.0,0.0,4895231.98,ACC001,State Bank of India,ACC001_001785,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,ATM/WDL/5891444055/SBI ATM JAYANAGAR BLR,5200.0,0.0,4890031.98,ACC001,State Bank of India,ACC001_001786,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,UPI/DR/39661437/NILESH KULKARNI/SBIN0393634/nilesh220@okaxis,79.0,0.0,4889952.98,ACC001,State Bank of India,ACC001_001787,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,UPI/DR/7918852161/SURESH BABU/SBIN0393634/suresh735@ybl,79.0,0.0,4889873.98,ACC001,State Bank of India,ACC001_001788,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,UPI/DR/0452542818/RAJENDRA PRASAD/SBIN0393634/rajendra23@ybl,3499.0,0.0,4886374.98,ACC001,State Bank of India,ACC001_001789,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,IMPS/P2P/60779411/KIRAN REDDY/7244937326,0.0,2500.0,4888874.98,ACC001,State Bank of India,ACC001_001790,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,UPI/DR/83816953/SURESH BABU/SBIN0393634/suresh137@okaxis,7800.0,0.0,4881074.98,ACC001,State Bank of India,ACC001_001791,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,UPI/DR/88342114/RAHUL SINGH/SBIN0393634/rahul516@ybl,79.0,0.0,4880995.98,ACC001,State Bank of India,ACC001_001792,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,NEFT/06500630/SURESH NAIR/SBIN0393634/74404957834419,1250.0,0.0,4879745.98,ACC001,State Bank of India,ACC001_001793,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,IMPS/P2P/731431202167/KAVITHA RAO/9105330768,0.0,1200.0,4880945.98,ACC001,State Bank of India,ACC001_001794,,False
