STATE BANK OF INDIA - Account Statement
Account Number : 37853420993
Account Name   : KAVYA THAPAR
Branch         : BALLYGUNGE
IFSC Code      : SBIN0316919
Statement Period: 01-12-2024 To 09-05-2026

+------------+------------+------------------+----------------------------------------------------+----------------+----------------+----------------+----------------+
| Trans Dt   | Value Dt   | Transn ID        | Transaction Particulars                            | Ins Number     | Debit          | Credit         | Balance        |
| 22-08-2025 | 22-08-2025 | 845965654659     | UPI/CR/086698940291/Vikas/SBIN/5864849990@upi/UPI  | 845965654659   |                | 10,200.88      | 843,136.53     |
| 22-08-2025 | 22-08-2025 | 376469181341     | UPI/DR/552167541251/PhonePe/ICICI/phonepe@ybl/UPI  | 376469181341   | 1,960.63       |                | 841,175.90     |
| 23-08-2025 | 23-08-2025 | 185575418068     | INB IMPS/926763082148/Mukesh Iyer/KKBK             | 185575418068   | 17,200.57      |                | 823,975.33     |
| 24-08-2025 | 24-08-2025 | 339392620043     | UPI/CR/844729553673/Swati/PUNB/swatikuma38@ptaxis/ | 339392620043   |                | 2,600.68       | 826,576.01     |
| 24-08-2025 | 24-08-2025 | 861321542020     | UPI/CR/766779987712/Mahesh/BKID/3436190837@aubank/ | 861321542020   |                | 4,500.39       | 831,076.40     |
| 25-08-2025 | 25-08-2025 | 525798048403     | UPI/DR/346647437183/Airtel/PAYTM/airtel@axis/UPI   | 525798048403   | 549.00         |                | 830,527.40     |
| 25-08-2025 | 25-08-2025 | 931006929527     | UPI/CR/351488325944/Deepa/PUNB/deepa577@ibl/UPI    | 931006929527   |                | 4,250.52       | 834,777.92     |
| 27-08-2025 | 27-08-2025 | 067035511666     | UPI/DR/757231812355/PhonePe/ICICI/phonepe@ybl/UPI  | 067035511666   | 1,370.68       |                | 833,407.24     |
| 27-08-2025 | 27-08-2025 | 134158404197     | POS BRAND FACTORY COIMBATORE                       | 134158404197   | 4,600.87       |                | 828,806.37     |
| 27-08-2025 | 27-08-2025 | 124521907947     | ATM WDL
ATM CASH 49895 BALLYGUNGE COIMBATORE       | 124521907947   | 1,500.00       |                | 827,306.37     |
| 28-08-2025 | 28-08-2025 | 312204345213     | UPI/DR/339181687986/BigBasket/ICICI/bigbasket@ybl/ | 312204345213   | 810.28         |                | 826,496.09     |
| 28-08-2025 | 28-08-2025 | 014232104923     | UPI/DR/054732013483/Tarun/UTIB/tarun903@ptaxis/UPI | 014232104923   | 11,200.08      |                | 815,296.01     |
| 28-08-2025 | 28-08-2025 | 790738418749     | POS V MART COIMBATORE                              | 790738418749   | 1,150.82       |                | 814,145.19     |
| 30-08-2025 | 30-08-2025 | 458711989169     | UPI/DR/345003140796/Zomato/ICICI/zomato@axisbank/U | 458711989169   | 2,380.50       |                | 811,764.69     |
| 30-08-2025 | 30-08-2025 | 310900200475     | UPI/CR/051456414326/Tarun/BKID/tarun.jain@okicici/ | 310900200475   |                | 21,700.53      | 833,465.22     |
| 30-08-2025 | 30-08-2025 | 079027537102     | GST ON CHARGES                                     | 079027537102   | 30.60          |                | 833,434.62     |
| 30-08-2025 | 30-08-2025 | 916825466168     | CHG FOR NEFT/IMPS TRANSACTION                      | 916825466168   | 170.00         |                | 833,264.62     |
| 31-08-2025 | 31-08-2025 | 712427549776     | UPI/CR/852917405081/Archana/HDFC/archana507@ybl/UP | 712427549776   |                | 12,700.41      | 845,965.03     |
| 31-08-2025 | 31-08-2025 | 839150483188     | UPI/CR/678437144339/Sunil/UTIB/sunil223@apl/UPI    | 839150483188   |                | 6,200.89       | 852,165.92     |
| 01-09-2025 | 01-09-2025 | 321409954223     | UPI/CR/547161300920/Kamal/FDRL/1439574562@axl/UPI  | 321409954223   |                | 9,500.49       | 861,666.41     |
| 01-09-2025 | 01-09-2025 | 235608833233     | UPI/DR/522708394548/Ola/PAYTM/olamoney@ola/UPI     | 235608833233   | 80.15          |                | 861,586.26     |
| 01-09-2025 | 01-09-2025 | 394431394535     | INB NEFT-S9187315316323/Wipro Limited/SALARY CR    | 394431394535   |                | 65,723.78      | 927,310.04     |
| 01-09-2025 | 01-09-2025 | 305876505055     | UPI/DR/364762811435/Swiggy/ICICI/swiggy@icici/UPI  | 305876505055   | 2,700.29       |                | 924,609.75     |
| 01-09-2025 | 01-09-2025 | 879635815392     | POS INDIAN OIL COIMBATO                            | 879635815392   | 1,100.00       |                | 923,509.75     |
| 01-09-2025 | 01-09-2025 | 400773083105     | ATM WDL
ATM CASH 26399 BALLYGUNGE COIMBATORE       | 400773083105   | 7,500.00       |                | 916,009.75     |
| 02-09-2025 | 02-09-2025 | 738087218395     | UPI/DR/885610997259/Flipkart/ICICI/flipkart@ybl/UP | 738087218395   | 1,820.07       |                | 914,189.68     |
| 02-09-2025 | 02-09-2025 | 894936771991     | NACH/MANDATE/RNT5134618/RENT MANDATE               | 894936771991   | 26,000.00      |                | 888,189.68     |
| 02-09-2025 | 02-09-2025 | 920092581296     | UPI/CR/889866204757/Rajan/SBIN/rajan529@okicici/UP | 920092581296   |                | 1,950.99       | 890,140.67     |
| 02-09-2025 | 02-09-2025 | 496008287682     | UPI/DR/211996989167/Sushma/FDRL/sushma.menon@apl/U | 496008287682   | 3,350.20       |                | 886,790.47     |
| 02-09-2025 | 02-09-2025 | 575088326195     | UPI/CR/897077855133/Himanshu/BKID/himanshu.sen@apl | 575088326195   |                | 12,350.19      | 899,140.66     |
| 03-09-2025 | 03-09-2025 | 465021215146     | UPI/DR/131859548166/Uber/PAYTM/uber@paytm/UPI      | 465021215146   | 500.66         |                | 898,640.00     |
| 03-09-2025 | 03-09-2025 | 701536848861     | UPI/DR/386667777541/Siddharth/BARB/siddharth969@ok | 701536848861   | 5,100.85       |                | 893,539.15     |
| 04-09-2025 | 04-09-2025 | 602006402153     | UPI/DR/258330094379/Airtel/PAYTM/airtel@axis/UPI   | 602006402153   | 279.00         |                | 893,260.15     |
| 05-09-2025 | 05-09-2025 | 889779054215     | UPI/CR/695316620607/Harish/BDBL/5627403342@kotak/U | 889779054215   |                | 9,650.34       | 902,910.49     |
| 06-09-2025 | 06-09-2025 | 811652978618     | UPI/CR/526038148793/Lalit/HDFC/lalit152@aubank/UPI | 811652978618   |                | 2,000.20       | 904,910.69     |
| 06-09-2025 | 06-09-2025 | 438411417008     | UPI/DR/046039639614/Paytm/ICICI/paytm@paytm/UPI    | 438411417008   | 1,300.08       |                | 903,610.61     |
| 06-09-2025 | 06-09-2025 | 991135323986     | UPI/CR/027879578531/Abhishek/BKID/7474282544@auban | 991135323986   |                | 2,000.81       | 905,611.42     |
| 07-09-2025 | 07-09-2025 | 970468795933     | UPI/CR/850599631799/Maya/BKID/mayakapo52@paytm/UPI | 970468795933   |                | 14,150.39      | 919,761.81     |
| 08-09-2025 | 08-09-2025 | 354590452983     | POS RELIANCE PETROLEUM COIMBATO                    | 354590452983   | 950.16         |                | 918,811.65     |
| 08-09-2025 | 08-09-2025 | 163996064381     | UPI/DR/372968192616/Apollo/ICICI/apollopharmacy@yb | 163996064381   | 549.00         |                | 918,262.65     |
| 08-09-2025 | 08-09-2025 | 711192275216     | ATM WDL
ATM CASH 84540 BALLYGUNGE COIMBATORE       | 711192275216   | 5,000.00       |                | 913,262.65     |
| 09-09-2025 | 09-09-2025 | 935709002614     | POS HP PETROL PUMP COIMBATO                        | 935709002614   | 3,950.26       |                | 909,312.39     |
| 09-09-2025 | 09-09-2025 | 124027975299     | UPI/DR/282949633780/Max/LICI/licindia@licindia/UPI | 124027975299   | 7,800.00       |                | 901,512.39     |
| 10-09-2025 | 10-09-2025 | 083775657785     | POS RELIANCE MART COIMBATORE                       | 083775657785   | 850.72         |                | 900,661.67     |
| 12-09-2025 | 12-09-2025 | 490664103330     | UPI/DR/815364389056/Zepto/ICICI/zepto@apl/UPI      | 490664103330   | 1,200.26       |                | 899,461.41     |
| 14-09-2025 | 14-09-2025 | 307537906584     | NACH/MANDATE/SIP3696342/Axis Mutual Fund           | 307537906584   | 7,000.00       |                | 892,461.41     |
| 14-09-2025 | 14-09-2025 | 942894177907     | UPI/DR/258325847768/Lata/KKBK/latajain56@axl/UPI   | 942894177907   | 11,100.02      |                | 881,361.39     |
| 14-09-2025 | 14-09-2025 | 273436583319     | UPI/CR/552942293523/Radha/UTIB/radha.khanna@okaxis | 273436583319   |                | 8,900.29       | 890,261.68     |
| 15-09-2025 | 15-09-2025 | 742978362713     | UPI/CR/166305364139/Kamal/FDRL/kamalkapo81@ptaxis/ | 742978362713   |                | 17,650.18      | 907,911.86     |
| 16-09-2025 | 16-09-2025 | 927163121261     | POS STAR BAZAAR COIMBATORE                         | 927163121261   | 3,850.99       |                | 904,060.87     |
| 17-09-2025 | 17-09-2025 | 824008996950     | UPI/DR/806707867730/Rohit/SBIN/1979473894@ptyes/UP | 824008996950   | 7,300.31       |                | 896,760.56     |
| 18-09-2025 | 18-09-2025 | 951800330633     | UPI/DR/442452604914/Uber/PAYTM/uber@paytm/UPI      | 951800330633   | 780.99         |                | 895,979.57     |
| 18-09-2025 | 18-09-2025 | 909145329029     | UPI/CR/511866733005/Ajay/KKBK/ajay.shah@ptyes/UPI  | 909145329029   |                | 21,000.13      | 916,979.70     |
| 18-09-2025 | 18-09-2025 | 741187541152     | UPI/DR/731806994770/Meesho/PAYTM/meesho@ybl/UPI    | 741187541152   | 1,850.54       |                | 915,129.16     |
| 18-09-2025 | 18-09-2025 | 728617084977     | UPI/DR/239537874126/BSNL/ICICI/bsnlbroadband@upi/U | 728617084977   | 550.09         |                | 914,579.07     |
| 19-09-2025 | 19-09-2025 | 141559560048     | POS LIFESTYLE STORES COIMBATORE                    | 141559560048   | 6,250.45       |                | 908,328.62     |
| 19-09-2025 | 19-09-2025 | 286069749782     | UPI/DR/062454731311/Zepto/ICICI/zepto@apl/UPI      | 286069749782   | 1,600.35       |                | 906,728.27     |
| 19-09-2025 | 19-09-2025 | 911415730181     | UPI/DR/719363806379/MSEDCL/UPIN/msedclpayment@upi/ | 911415730181   | 2,250.13       |                | 904,478.14     |
| 20-09-2025 | 20-09-2025 | 051565986262     | UPI/DR/945011480334/Archana/SBIN/archana.pandey@ap | 051565986262   | 15,400.52      |                | 889,077.62     |
| 21-09-2025 | 21-09-2025 | 590874791303     | UPI/CR/917796982622/Seema/UTIB/seema753@okhdfcbank | 590874791303   |                | 4,350.50       | 893,428.12     |
| 22-09-2025 | 22-09-2025 | 506330003084     | UPI/DR/377856390289/Indane/ICICI/indanegas@upi/UPI | 506330003084   | 1,650.21       |                | 891,777.91     |
| 22-09-2025 | 22-09-2025 | 809081469567     | ATM WDL
ATM CASH 40943 BALLYGUNGE COIMBATORE       | 809081469567   | 9,000.00       |                | 882,777.91     |
| 22-09-2025 | 22-09-2025 | 405427737965     | UPI/DR/824706725142/Rapido/PAYTM/rapido@icici/UPI  | 405427737965   | 750.06         |                | 882,027.85     |
| 23-09-2025 | 23-09-2025 | 153388097508     | UPI/DR/291443787976/Amazon/ICICI/amazon@apl/UPI    | 153388097508   | 2,540.61       |                | 879,487.24     |
| 24-09-2025 | 24-09-2025 | 593800170987     | UPI/DR/980238070097/Tarun/BARB/tarunmukh68@okaxis/ | 593800170987   | 17,650.02      |                | 861,837.22     |
| 24-09-2025 | 24-09-2025 | 359827449896     | UPI/DR/847264578757/Ola/PAYTM/olamoney@ola/UPI     | 359827449896   | 210.29         |                | 861,626.93     |
| 25-09-2025 | 25-09-2025 | 471959557322     | UPI/DR/410361452088/Flipkart/PAYTM/flipkart@ybl/UP | 471959557322   | 350.01         |                | 861,276.92     |
| 25-09-2025 | 25-09-2025 | 171178439169     | UPI/DR/475567649828/Ashish/BDBL/5231099490@okhdfcb | 171178439169   | 20,050.61      |                | 841,226.31     |
| 26-09-2025 | 26-09-2025 | 076182947109     | INTEREST CREDIT                                    | 076182947109   |                | 635.41         | 841,861.72     |
| 26-09-2025 | 26-09-2025 | 678657599752     | UPI/DR/524204526753/Airtel/PAYTM/airtel@axis/UPI   | 678657599752   | 829.00         |                | 841,032.72     |
| 27-09-2025 | 27-09-2025 | 869545236267     | UPI/CR/782390723201/Rakesh/UTIB/6426708405@ptyes/U | 869545236267   |                | 18,100.16      | 859,132.88     |
| 28-09-2025 | 28-09-2025 | 089677567439     | UPI/DR/271118996506/Rapido/PAYTM/rapido@icici/UPI  | 089677567439   | 150.18         |                | 858,982.70     |
| 28-09-2025 | 28-09-2025 | 894974883515     | UPI/DR/759276189332/Nykaa/PAYTM/nykaa@razorpay/UPI | 894974883515   | 5,450.90       |                | 853,531.80     |
| 28-09-2025 | 28-09-2025 | 734605406924     | UPI/DR/050376046941/Sarita/BKID/5904187444@okaxis/ | 734605406924   | 14,100.29      |                | 839,431.51     |
| 28-09-2025 | 28-09-2025 | 796946692161     | UPI/DR/838761403443/Airtel/PAYTM/airtel@axis/UPI   | 796946692161   | 719.00         |                | 838,712.51     |
| 28-09-2025 | 28-09-2025 | 586487094557     | POS BIG BAZAAR COIMBATORE                          | 586487094557   | 3,150.65       |                | 835,561.86     |
| 29-09-2025 | 29-09-2025 | 293760553960     | UPI/DR/895084129770/BSNL/RAZORPAY/broadband@paytm/ | 293760553960   | 799.00         |                | 834,762.86     |
| 30-09-2025 | 30-09-2025 | 693787286448     | UPI/CR/647090236815/Shreya/PUNB/shreya191@ibl/UPI  | 693787286448   |                | 6,750.79       | 841,513.65     |
| 30-09-2025 | 30-09-2025 | 357065027719     | UPI/DR/539769559551/Amazon/ICICI/amazon@apl/UPI    | 357065027719   | 930.75         |                | 840,582.90     |
| 30-09-2025 | 30-09-2025 | 856814682556     | UPI/DR/248014682419/Rajesh/UCBA/rajesh968@okhdfcba | 856814682556   | 1,400.00       |                | 839,182.90     |
| 30-09-2025 | 30-09-2025 | 577213670863     | UPI/DR/996510637182/BigBasket/ICICI/bigbasket@ybl/ | 577213670863   | 1,260.04       |                | 837,922.86     |
| 01-10-2025 | 01-10-2025 | 697544792167     | UPI/DR/249488777912/Uber/PAYTM/uber@paytm/UPI      | 697544792167   | 800.50         |                | 837,122.36     |
| 01-10-2025 | 01-10-2025 | 355503197720     | UPI/DR/705934565722/Flipkart/ICICI/flipkart@ybl/UP | 355503197720   | 2,780.94       |                | 834,341.42     |
| 01-10-2025 | 01-10-2025 | 454402632017     | ATM WDL
ATM CASH 78184 BALLYGUNGE COIMBATORE       | 454402632017   | 3,000.00       |                | 831,341.42     |
| 02-10-2025 | 02-10-2025 | 747207005475     | INB NEFT-S9242242378979/Wipro Limited/SALARY CR    | 747207005475   |                | 66,978.78      | 898,320.20     |
| 02-10-2025 | 02-10-2025 | 875996010409     | UPI/DR/001383949085/Zepto/ICICI/zepto@apl/UPI      | 875996010409   | 2,450.53       |                | 895,869.67     |
| 02-10-2025 | 02-10-2025 | 028348319492     | POS BIG BAZAAR COIMBATORE                          | 028348319492   | 4,250.54       |                | 891,619.13     |
| 02-10-2025 | 02-10-2025 | 643379126273     | UPI/DR/326200808932/Blinkit/ICICI/blinkit@kotak/UP | 643379126273   | 910.45         |                | 890,708.68     |
| 04-10-2025 | 04-10-2025 | 364444447583     | UPI/DR/488129405850/Amazon/ICICI/amazon@apl/UPI    | 364444447583   | 900.05         |                | 889,808.63     |
| 04-10-2025 | 04-10-2025 | 100129251101     | UPI/DR/241363078579/Spotify/ICICI/spotify@icici/UP | 100129251101   | 149.00         |                | 889,659.63     |
| 04-10-2025 | 04-10-2025 | 192504961070     | UPI/DR/474043922519/Prashant/UTIB/4454324525@okhdf | 192504961070   | 13,200.96      |                | 876,458.67     |
| 04-10-2025 | 04-10-2025 | 830208974989     | UPI/DR/475402159198/Rapido/PAYTM/rapido@icici/UPI  | 830208974989   | 300.45         |                | 876,158.22     |
| 05-10-2025 | 05-10-2025 | 890665937613     | POS BIG BAZAAR COIMBATORE                          | 890665937613   | 2,000.46       |                | 874,157.76     |
| 05-10-2025 | 05-10-2025 | 384544313387     | POS RELIANCE MART COIMBATORE                       | 384544313387   | 1,950.99       |                | 872,206.77     |
| 05-10-2025 | 05-10-2025 | 096443742264     | UPI/DR/051208066209/Rapido/PAYTM/rapido@icici/UPI  | 096443742264   | 610.13         |                | 871,596.64     |
| 05-10-2025 | 05-10-2025 | 165635295122     | NACH/MANDATE/RNT2311389/RENT MANDATE               | 165635295122   | 26,000.00      |                | 845,596.64     |
| 06-10-2025 | 06-10-2025 | 668193060955     | UPI/DR/627185356946/Airtel/PAYTM/airtel@axis/UPI   | 668193060955   | 289.00         |                | 845,307.64     |
| 06-10-2025 | 06-10-2025 | 261502260659     | UPI/CR/583579677008/Yogesh/PUNB/yogesh.das@oksbi/U | 261502260659   |                | 7,350.28       | 852,657.92     |
| 06-10-2025 | 06-10-2025 | 090775388332     | ATM WDL
ATM CASH 08655 BALLYGUNGE COIMBATORE       | 090775388332   | 7,500.00       |                | 845,157.92     |
| 07-10-2025 | 07-10-2025 | 169994263013     | UPI/DR/667043424876/Prashant/BARB/prashant762@okic | 169994263013   | 3,500.57       |                | 841,657.35     |
| 07-10-2025 | 07-10-2025 | 709041052073     | UPI/DR/242758809064/Dunzo/ICICI/dunzo@razorpay/UPI | 709041052073   | 210.18         |                | 841,447.17     |
| 07-10-2025 | 07-10-2025 | 228069206957     | UPI/DR/719543070285/Meesho/PAYTM/meesho@ybl/UPI    | 228069206957   | 4,800.34       |                | 836,646.83     |
| 08-10-2025 | 08-10-2025 | 727242056650     | INB NEFT-N2936882195190/Mphasis Limited/PUNB/CR    | 727242056650   |                | 29,000.10      | 865,646.93     |
| 09-10-2025 | 09-10-2025 | 449318888895     | UPI/DR/297681494239/BSNL/RAZORPAY/broadband@paytm/ | 449318888895   | 299.00         |                | 865,347.93     |
| 09-10-2025 | 09-10-2025 | 993296077573     | UPI/DR/702755793780/Dunzo/ICICI/dunzo@razorpay/UPI | 993296077573   | 870.13         |                | 864,477.80     |
| 10-10-2025 | 10-10-2025 | 076434822700     | POS BRAND FACTORY COIMBATORE                       | 076434822700   | 6,000.74       |                | 858,477.06     |
| 11-10-2025 | 11-10-2025 | 707006533697     | POS BHARAT PETROLEUM COIMBATO                      | 707006533697   | 3,950.09       |                | 854,526.97     |
| 11-10-2025 | 11-10-2025 | 603116045351     | UPI/DR/632209961667/Dunzo/ICICI/dunzo@razorpay/UPI | 603116045351   | 2,640.17       |                | 851,886.80     |
| 11-10-2025 | 11-10-2025 | 014790541368     | UPI/DR/058901398270/Airtel/PAYTM/airtel@axis/UPI   | 014790541368   | 949.00         |                | 850,937.80     |
| 14-10-2025 | 14-10-2025 | 485362053424     | POS SHELL FUEL STATION COIMBATO                    | 485362053424   | 1,300.55       |                | 849,637.25     |
| 15-10-2025 | 15-10-2025 | 118358857616     | ATM WDL
ATM CASH 15239 BALLYGUNGE COIMBATORE       | 118358857616   | 4,000.00       |                | 845,637.25     |
| 15-10-2025 | 15-10-2025 | 811960731210     | UPI/CR/721978010361/Ravi/HDFC/6168231677@okaxis/UP | 811960731210   |                | 3,100.30       | 848,737.55     |
| 15-10-2025 | 15-10-2025 | 174400741562     | UPI/DR/487362111298/Jio/ICICI/jio@paytm/UPI        | 174400741562   | 2,010.37       |                | 846,727.18     |
| 16-10-2025 | 16-10-2025 | 051658578299     | POS BIG BAZAAR COIMBATORE                          | 051658578299   | 7,700.27       |                | 839,026.91     |
| 16-10-2025 | 16-10-2025 | 216713918656     | INB IMPS/815973119495/Jyoti Chaudhary/PUNB         | 216713918656   | 6,500.41       |                | 832,526.50     |
| 16-10-2025 | 16-10-2025 | 114791437259     | UPI/DR/867180609114/Siddharth/SBIN/siddharth610@yb | 114791437259   | 1,800.28       |                | 830,726.22     |
| 16-10-2025 | 16-10-2025 | 486261152625     | UPI/DR/101982323639/Himanshu/BDBL/himanshu.pillai@ | 486261152625   | 18,350.21      |                | 812,376.01     |
| 16-10-2025 | 16-10-2025 | 467707438118     | NACH/MANDATE/SIP2743526/Axis Mutual Fund           | 467707438118   | 7,000.00       |                | 805,376.01     |
| 17-10-2025 | 17-10-2025 | 377222005742     | ATM WDL
ATM CASH 76065 BALLYGUNGE COIMBATORE       | 377222005742   | 5,000.00       |                | 800,376.01     |
| 17-10-2025 | 17-10-2025 | 189868751955     | UPI/DR/341975981560/Uber/ICICI/uber@paytm/UPI      | 189868751955   | 970.68         |                | 799,405.33     |
| 17-10-2025 | 17-10-2025 | 998405883925     | UPI/DR/508802073296/PhonePe/ICICI/phonepe@ybl/UPI  | 998405883925   | 2,670.61       |                | 796,734.72     |
| 17-10-2025 | 17-10-2025 | 720803534461     | UPI/DR/735982496907/Uber/ICICI/uber@paytm/UPI      | 720803534461   | 1,490.87       |                | 795,243.85     |
| 17-10-2025 | 17-10-2025 | 889753950051     | ATM WDL
ATM CASH 48881 BALLYGUNGE COIMBATORE       | 889753950051   | 2,000.00       |                | 793,243.85     |
| 18-10-2025 | 18-10-2025 | 634359824077     | UPI/DR/724729358815/MSEDCL/UPIN/msedclpayment@upi/ | 634359824077   | 3,700.98       |                | 789,542.87     |
| 18-10-2025 | 18-10-2025 | 639843447056     | UPI/DR/021773563630/Amazon/PAYTM/amazon@apl/UPI    | 639843447056   | 4,800.11       |                | 784,742.76     |
| 19-10-2025 | 19-10-2025 | 272217767122     | UPI/DR/426856219137/Uber/PAYTM/uber@paytm/UPI      | 272217767122   | 760.42         |                | 783,982.34     |
| 19-10-2025 | 19-10-2025 | 989744250246     | UPI/DR/685489390396/Rapido/PAYTM/rapido@icici/UPI  | 989744250246   | 320.52         |                | 783,661.82     |
| 19-10-2025 | 19-10-2025 | 174331558627     | UPI/DR/448902001391/Uber/ICICI/uber@paytm/UPI      | 174331558627   | 2,770.29       |                | 780,891.53     |
| 20-10-2025 | 20-10-2025 | 904460635214     | UPI/DR/589380491142/Isha/BARB/9644220771@kotak/UPI | 904460635214   | 9,750.08       |                | 771,141.45     |
| 20-10-2025 | 20-10-2025 | 453990331143     | UPI/CR/744681152181/Himanshu/BDBL/5450092170@paytm | 453990331143   |                | 16,300.36      | 787,441.81     |
| 21-10-2025 | 21-10-2025 | 340567062943     | UPI/DR/202004093870/Zomato/ICICI/zomato@axisbank/U | 340567062943   | 1,280.55       |                | 786,161.26     |
| 21-10-2025 | 21-10-2025 | 385711589351     | UPI/DR/829008158272/Vivek/HDFC/vivek.nambiar@axl/U | 385711589351   | 9,500.95       |                | 776,660.31     |
| 22-10-2025 | 22-10-2025 | 914615631546     | UPI/DR/514356199545/Paytm/ICICI/paytm@paytm/UPI    | 914615631546   | 2,630.02       |                | 774,030.29     |
| 23-10-2025 | 23-10-2025 | 693482691925     | UPI/DR/468682540905/Indane/ICICI/indanegas@upi/UPI | 693482691925   | 2,700.25       |                | 771,330.04     |
| 25-10-2025 | 25-10-2025 | 939638573308     | UPI/DR/900521975934/Flipkart/ICICI/flipkart@ybl/UP | 939638573308   | 2,540.57       |                | 768,789.47     |
| 25-10-2025 | 25-10-2025 | 736535915576     | UPI/DR/643816529497/Ola/PAYTM/olamoney@ola/UPI     | 736535915576   | 350.04         |                | 768,439.43     |
| 28-10-2025 | 28-10-2025 | 631584312837     | UPI/DR/972799544325/Renu/SBIN/renusriv60@okaxis/UP | 631584312837   | 13,450.06      |                | 754,989.37     |
| 28-10-2025 | 28-10-2025 | 622734194784     | UPI/DR/026656799292/Pallavi/BKID/6954926606@oksbi/ | 622734194784   | 19,650.69      |                | 735,338.68     |
| 31-10-2025 | 31-10-2025 | 219140139149     | UPI/DR/633776356135/Dunzo/ICICI/dunzo@razorpay/UPI | 219140139149   | 1,190.03       |                | 734,148.65     |
| 01-11-2025 | 01-11-2025 | 990018518257     | UPI/DR/078901974350/BSNL/ICICI/bsnlbroadband@upi/U | 990018518257   | 2,300.64       |                | 731,848.01     |
| 01-11-2025 | 01-11-2025 | 679961399368     | POS SHELL FUEL STATION COIMBATO                    | 679961399368   | 1,600.77       |                | 730,247.24     |
| 02-11-2025 | 02-11-2025 | 362089686951     | UPI/DR/982313052403/Ashish/SBIN/2856556194@aubank/ | 362089686951   | 2,450.23       |                | 727,797.01     |
| 02-11-2025 | 02-11-2025 | 952877169484     | UPI/DR/554509914928/Apollo/ICICI/apollopharmacy@yb | 952877169484   | 1,470.59       |                | 726,326.42     |
| 02-11-2025 | 02-11-2025 | 914448843583     | UPI/DR/114563944122/Poonam/PUNB/poonam.kumar@okhdf | 914448843583   | 19,950.70      |                | 706,375.72     |
| 02-11-2025 | 02-11-2025 | 047137398360     | UPI/DR/795747736030/Uber/ICICI/uber@paytm/UPI      | 047137398360   | 2,040.48       |                | 704,335.24     |
| 02-11-2025 | 02-11-2025 | 554624011672     | INB NEFT-S0871908152391/Wipro Limited/SALARY CR    | 554624011672   |                | 68,774.78      | 773,110.02     |
| 02-11-2025 | 02-11-2025 | 505624984669     | UPI/DR/965959713526/Girish/UTIB/2661076344@okaxis/ | 505624984669   | 2,350.15       |                | 770,759.87     |
| 02-11-2025 | 02-11-2025 | 193676167548     | UPI/DR/279337412400/Zomato/ICICI/zomato@axisbank/U | 193676167548   | 1,470.34       |                | 769,289.53     |
| 03-11-2025 | 03-11-2025 | 171248310117     | POS CENTRAL MALL COIMBATORE                        | 171248310117   | 950.11         |                | 768,339.42     |
| 03-11-2025 | 03-11-2025 | 677584501883     | UPI/DR/743533283494/Uber/PAYTM/uber@paytm/UPI      | 677584501883   | 870.65         |                | 767,468.77     |
| 03-11-2025 | 03-11-2025 | 861143761547     | UPI/DR/997989840775/Airtel/PAYTM/airtel@axis/UPI   | 861143761547   | 469.00         |                | 766,999.77     |
| 04-11-2025 | 04-11-2025 | 409159643315     | UPI/DR/856641022731/Preeti/BARB/8296742067@ptsbi/U | 409159643315   | 12,650.81      |                | 754,348.96     |
| 05-11-2025 | 05-11-2025 | 870392159281     | UPI/DR/025465828655/Krishna/HDFC/krishnagupt76@pty | 870392159281   | 14,250.48      |                | 740,098.48     |
| 06-11-2025 | 06-11-2025 | 857805115184     | UPI/CR/585153904248/Shivam/UCBA/shivam.menon@axl/U | 857805115184   |                | 5,200.14       | 745,298.62     |
| 06-11-2025 | 06-11-2025 | 955092790153     | UPI/DR/786694581070/Airtel/PAYTM/airtel@axis/UPI   | 955092790153   | 209.00         |                | 745,089.62     |
| 06-11-2025 | 06-11-2025 | 702071928138     | UPI/DR/021994775052/Amazon/ICICI/amazon@apl/UPI    | 702071928138   | 550.11         |                | 744,539.51     |
| 07-11-2025 | 07-11-2025 | 145933035809     | NACH/MANDATE/RNT9572347/RENT MANDATE               | 145933035809   | 26,000.00      |                | 718,539.51     |
| 07-11-2025 | 07-11-2025 | 264946742255     | UPI/CR/485567593685/Lalit/BKID/lalit.jain@okicici/ | 264946742255   |                | 16,200.66      | 734,740.17     |
| 08-11-2025 | 08-11-2025 | 872011548190     | UPI/DR/117787765319/Shweta/UCBA/shweta739@kotak/UP | 872011548190   | 16,600.87      |                | 718,139.30     |
| 08-11-2025 | 08-11-2025 | 774605640484     | UPI/CR/925608136070/Kavya/BARB/kavya.ahuja@aubank/ | 774605640484   |                | 4,850.15       | 722,989.45     |
| 08-11-2025 | 08-11-2025 | 040053863677     | UPI/DR/682445211921/Mukesh/BKID/mukeshjosh97@pthdf | 040053863677   | 10,450.05      |                | 712,539.40     |
| 09-11-2025 | 09-11-2025 | 384046714206     | UPI/DR/707988994874/Airtel/PAYTM/airtel@axis/UPI   | 384046714206   | 829.00         |                | 711,710.40     |
| 10-11-2025 | 10-11-2025 | 017069568220     | UPI/DR/526635916552/Ola/PAYTM/olamoney@ola/UPI     | 017069568220   | 360.26         |                | 711,350.14     |
| 11-11-2025 | 11-11-2025 | 380370768574     | POS BIG BAZAAR COIMBATORE                          | 380370768574   | 1,300.40       |                | 710,049.74     |
