PUNJAB NATIONAL BANK - Account Statement
Account Number : 2265730243390069
Account Name   : HIMANSHU AHUJA
Branch         : GOREGAON EAST
IFSC Code      : PUNB0835093
Statement Period: 01-12-2024 To 09-05-2026

+------------+------------+------------------+----------------------------------------------------+----------------+----------------+----------------+----------------+
| Trans Dt   | Value Dt   | Transn ID        | Transaction Particulars                            | Ins Number     | Debit          | Credit         | Balance        |
| 19-08-2025 | 19-08-2025 | 074885811886     | UPI/DR/275001939321/TSSPDCL/UPIN/tsspdclpayment@up | 074885811886   | 2,150.50       |                | 163,260.54     |
| 19-08-2025 | 19-08-2025 | 626814874619     | UPI/DR/135894851944/Jio/PAYTM/airtel@axis/UPI      | 626814874619   | 969.00         |                | 162,291.54     |
| 20-08-2025 | 20-08-2025 | 396542807400     | UPI/DR/900489934941/Amazon/PAYTM/amazon@apl/UPI    | 396542807400   | 3,050.52       |                | 159,241.02     |
| 20-08-2025 | 20-08-2025 | 957328181738     | UPI/DR/289175144533/Rapido/PAYTM/rapido@icici/UPI  | 957328181738   | 810.57         |                | 158,430.45     |
| 21-08-2025 | 21-08-2025 | 786249967903     | POS BHARAT PETROLEUM VARANASI                      | 786249967903   | 2,650.80       |                | 155,779.65     |
| 21-08-2025 | 21-08-2025 | 786380666272     | UPI/DR/949070424078/Lata/KKBK/lata277@kotak/UPI    | 786380666272   | 9,150.76       |                | 146,628.89     |
| 25-08-2025 | 25-08-2025 | 570005284708     | UPI/DR/809540670959/Jio/PAYTM/airtel@axis/UPI      | 570005284708   | 909.00         |                | 145,719.89     |
| 25-08-2025 | 25-08-2025 | 417051702856     | UPI/DR/660657339905/BSNL/RAZORPAY/broadband@paytm/ | 417051702856   | 1,299.00       |                | 144,420.89     |
| 26-08-2025 | 26-08-2025 | 789491897714     | SMS ALERT CHARGES                                  | 789491897714   | 160.00         |                | 144,260.89     |
| 26-08-2025 | 26-08-2025 | 698149460083     | UPI/DR/922673903945/Kavya/SBIN/kavya.kulkarni@ptsb | 698149460083   | 3,850.19       |                | 140,410.70     |
| 26-08-2025 | 26-08-2025 | 176816039344     | GST ON CHARGES                                     | 176816039344   | 28.80          |                | 140,381.90     |
| 28-08-2025 | 28-08-2025 | 123697218824     | UPI/DR/703298321688/Jio/ICICI/jio@paytm/UPI        | 123697218824   | 1,690.40       |                | 138,691.50     |
| 28-08-2025 | 28-08-2025 | 958177529475     | UPI/DR/717908270975/Uber/ICICI/uber@paytm/UPI      | 958177529475   | 1,850.43       |                | 136,841.07     |
| 29-08-2025 | 29-08-2025 | 468576125079     | UPI/CR/137165163962/Meena/BARB/meena896@okaxis/UPI | 468576125079   |                | 3,250.20       | 140,091.27     |
| 29-08-2025 | 29-08-2025 | 061128653222     | ATM CASH WITHDRAWAL/66890/VARANASI                 | 061128653222   | 7,000.00       |                | 133,091.27     |
| 29-08-2025 | 29-08-2025 | 245930475277     | UPI/DR/087164164854/Zepto/ICICI/zepto@apl/UPI      | 245930475277   | 2,580.32       |                | 130,510.95     |
| 29-08-2025 | 29-08-2025 | 183056587072     | POS RELIANCE PETROLEUM VARANASI                    | 183056587072   | 2,800.57       |                | 127,710.38     |
| 29-08-2025 | 29-08-2025 | 588895181993     | UPI/DR/974404024601/Mohit/KKBK/mohit.sharma@ptyes/ | 588895181993   | 1,200.93       |                | 126,509.45     |
| 31-08-2025 | 31-08-2025 | 926588524417     | UPI/DR/200084349211/Paytm/ICICI/paytm@paytm/UPI    | 926588524417   | 1,180.40       |                | 125,329.05     |
| 31-08-2025 | 31-08-2025 | 345912464283     | UPI/DR/215302479692/Amazon/ICICI/amazon@apl/UPI    | 345912464283   | 1,280.78       |                | 124,048.27     |
| 01-09-2025 | 01-09-2025 | 054869568590     | UPI/CR/914919025806/Shreya/HDFC/shreya213@aubank/U | 054869568590   |                | 11,250.50      | 135,298.77     |
| 03-09-2025 | 03-09-2025 | 666024796225     | UPI/DR/901519842001/Spotify/ICICI/spotify@icici/UP | 666024796225   | 299.00         |                | 134,999.77     |
| 04-09-2025 | 04-09-2025 | 977886595995     | IMPS-687070773749-Rohit Srivastava                 | 977886595995   | 700.66         |                | 134,299.11     |
| 04-09-2025 | 04-09-2025 | 038532049181     | POS BHARAT PETROLEUM VARANASI                      | 038532049181   | 4,000.98       |                | 130,298.13     |
| 05-09-2025 | 05-09-2025 | 434200843962     | POS SHELL FUEL STATION VARANASI                    | 434200843962   | 1,750.23       |                | 128,547.90     |
| 05-09-2025 | 05-09-2025 | 222423771455     | UPI/DR/420717662829/Jio/PAYTM/airtel@axis/UPI      | 222423771455   | 339.00         |                | 128,208.90     |
| 05-09-2025 | 05-09-2025 | 286874891385     | UPI/DR/346648648293/Dunzo/ICICI/dunzo@razorpay/UPI | 286874891385   | 350.47         |                | 127,858.43     |
| 05-09-2025 | 05-09-2025 | 654555928530     | UPI/DR/808496362871/Mamta/UCBA/mamtakuma16@okhdfcb | 654555928530   | 18,000.98      |                | 109,857.45     |
| 06-09-2025 | 06-09-2025 | 194429494899     | UPI/DR/024983369705/Reliance/LICI/licindia@licindi | 194429494899   | 7,000.00       |                | 102,857.45     |
| 06-09-2025 | 06-09-2025 | 338451551469     | UPI/DR/429525853959/BSNL/RAZORPAY/broadband@paytm/ | 338451551469   | 499.00         |                | 102,358.45     |
| 07-09-2025 | 07-09-2025 | 496164705405     | SALARY CREDIT/S4210561776663/Oracle Financial Serv | 496164705405   |                | 147,104.29     | 249,462.74     |
| 07-09-2025 | 07-09-2025 | 338760062089     | POS SHOPPERS STOP VARANASI                         | 338760062089   | 3,350.02       |                | 246,112.72     |
| 07-09-2025 | 07-09-2025 | 447389116457     | UPI/DR/850466355138/Kavita/HDFC/kavita.dutta@kotak | 447389116457   | 19,000.65      |                | 227,112.07     |
| 08-09-2025 | 08-09-2025 | 567478129499     | ATM CASH WITHDRAWAL/14236/VARANASI                 | 567478129499   | 2,500.00       |                | 224,612.07     |
| 09-09-2025 | 09-09-2025 | 579085464535     | NACH/MANDATE/RNT0175199/RENT MANDATE               | 579085464535   | 20,000.00      |                | 204,612.07     |
| 09-09-2025 | 09-09-2025 | 278460423991     | UPI/DR/495205815871/Ola/ICICI/olamoney@ola/UPI     | 278460423991   | 1,740.98       |                | 202,871.09     |
| 09-09-2025 | 09-09-2025 | 349113297877     | UPI/DR/346864526298/Ola/PAYTM/olamoney@ola/UPI     | 349113297877   | 790.40         |                | 202,080.69     |
| 09-09-2025 | 09-09-2025 | 178387556468     | UPI/DR/759667051340/BigBasket/ICICI/bigbasket@ybl/ | 178387556468   | 1,290.22       |                | 200,790.47     |
| 10-09-2025 | 10-09-2025 | 776784001409     | UPI/CR/870757803441/Sunil/SBIN/sunil.mehta@ptaxis/ | 776784001409   |                | 7,150.76       | 207,941.23     |
| 10-09-2025 | 10-09-2025 | 556313141092     | UPI/DR/785428453033/Meesho/PAYTM/meesho@ybl/UPI    | 556313141092   | 5,950.00       |                | 201,991.23     |
| 10-09-2025 | 10-09-2025 | 143041330302     | UPI/DR/663954459956/Jio/PAYTM/airtel@axis/UPI      | 143041330302   | 299.00         |                | 201,692.23     |
| 11-09-2025 | 11-09-2025 | 785903785919     | NACH/MANDATE/LN329897898384/HDFC Ltd               | 785903785919   | 5,000.00       |                | 196,692.23     |
| 11-09-2025 | 11-09-2025 | 863381493936     | UPI/DR/861699487394/Priya/PUNB/priya.srivastava@pt | 863381493936   | 8,800.54       |                | 187,891.69     |
| 12-09-2025 | 12-09-2025 | 604416524659     | UPI/DR/654059521297/Amazon/ICICI/amazon@apl/UPI    | 604416524659   | 2,030.89       |                | 185,860.80     |
| 12-09-2025 | 12-09-2025 | 863684622328     | UPI/DR/158377116459/Jio/PAYTM/airtel@axis/UPI      | 863684622328   | 999.00         |                | 184,861.80     |
| 12-09-2025 | 12-09-2025 | 689607835077     | UPI/DR/789658343419/Jio/PAYTM/airtel@axis/UPI      | 689607835077   | 559.00         |                | 184,302.80     |
| 13-09-2025 | 13-09-2025 | 214923497135     | UPI/DR/749014881126/Gaurav/SBIN/gauravchat92@ptsbi | 214923497135   | 4,700.96       |                | 179,601.84     |
| 14-09-2025 | 14-09-2025 | 067266637473     | POS D MART VARANASI                                | 067266637473   | 300.15         |                | 179,301.69     |
| 15-09-2025 | 15-09-2025 | 557752710620     | UPI/DR/241655532737/MakeMyTrip/ICICI/makemytrip@ax | 557752710620   | 149.00         |                | 179,152.69     |
| 16-09-2025 | 16-09-2025 | 499783716958     | POS SHOPPERS STOP VARANASI                         | 499783716958   | 5,700.42       |                | 173,452.27     |
| 16-09-2025 | 16-09-2025 | 056599787159     | UPI/DR/980410771379/Netmeds/ICICI/netmeds@paytm/UP | 056599787159   | 920.97         |                | 172,531.30     |
| 17-09-2025 | 17-09-2025 | 876121161396     | UPI/DR/701145486387/Rapido/PAYTM/rapido@icici/UPI  | 876121161396   | 340.54         |                | 172,190.76     |
| 17-09-2025 | 17-09-2025 | 435822569081     | UPI/DR/185573698053/Varsha/FDRL/varsha661@ibl/UPI  | 435822569081   | 21,300.05      |                | 150,890.71     |
| 18-09-2025 | 18-09-2025 | 141437594933     | POS SHELL FUEL STATION VARANASI                    | 141437594933   | 2,900.79       |                | 147,989.92     |
| 18-09-2025 | 18-09-2025 | 534979512887     | UPI/DR/328362863065/Ashish/KKBK/ashish.nambiar@pay | 534979512887   | 14,050.25      |                | 133,939.67     |
| 19-09-2025 | 19-09-2025 | 321201794939     | UPI/CR/698129677740/Rakesh/HDFC/rakeshdas77@paytm/ | 321201794939   |                | 4,500.05       | 138,439.72     |
| 19-09-2025 | 19-09-2025 | 867112681872     | UPI/DR/356604717878/Tarun/KKBK/tarun728@ibl/UPI    | 867112681872   | 4,850.68       |                | 133,589.04     |
| 19-09-2025 | 19-09-2025 | 192341393068     | UPI/DR/405444311297/Indane/ICICI/indanegas@upi/UPI | 192341393068   | 2,300.80       |                | 131,288.24     |
| 19-09-2025 | 19-09-2025 | 099003016819     | UPI/DR/629692733615/TSSPDCL/UPIN/tsspdclpayment@up | 099003016819   | 2,900.19       |                | 128,388.05     |
| 19-09-2025 | 19-09-2025 | 668488066233     | UPI/DR/288817556127/Swiggy/ICICI/swiggy@icici/UPI  | 668488066233   | 1,230.62       |                | 127,157.43     |
| 21-09-2025 | 21-09-2025 | 285434475861     | POS RELIANCE MART VARANASI                         | 285434475861   | 1,000.13       |                | 126,157.30     |
| 21-09-2025 | 21-09-2025 | 045164119983     | UPI/DR/200667787054/Vikram/HDFC/vikram109@ptyes/UP | 045164119983   | 17,100.27      |                | 109,057.03     |
| 22-09-2025 | 22-09-2025 | 660621677690     | UPI/DR/527172177438/Amazon/ICICI/amazon@apl/UPI    | 660621677690   | 2,260.65       |                | 106,796.38     |
| 22-09-2025 | 22-09-2025 | 370979028254     | UPI/CR/878738269584/Vikas/BARB/vikas197@ybl/UPI    | 370979028254   |                | 1,850.21       | 108,646.59     |
| 22-09-2025 | 22-09-2025 | 048602607545     | UPI/CR/087450844970/Harish/UTIB/harishshar82@ibl/U | 048602607545   |                | 9,400.47       | 118,047.06     |
| 23-09-2025 | 23-09-2025 | 402254498005     | UPI/CR/177657417135/Seema/PUNB/5596050833@kotak/UP | 402254498005   |                | 19,150.80      | 137,197.86     |
| 23-09-2025 | 23-09-2025 | 914762841985     | UPI/DR/867940805844/Jio/ICICI/jio@paytm/UPI        | 914762841985   | 1,120.77       |                | 136,077.09     |
| 24-09-2025 | 24-09-2025 | 125577130789     | UPI/DR/197918570614/Rapido/PAYTM/rapido@icici/UPI  | 125577130789   | 570.54         |                | 135,506.55     |
| 24-09-2025 | 24-09-2025 | 449526244516     | UPI/DR/012195239202/Arjun/BARB/arjun.patil@ibl/UPI | 449526244516   | 16,150.09      |                | 119,356.46     |
| 26-09-2025 | 26-09-2025 | 655956987984     | UPI/DR/155172457219/Jio/PAYTM/airtel@axis/UPI      | 655956987984   | 929.00         |                | 118,427.46     |
| 26-09-2025 | 26-09-2025 | 694996770492     | INTEREST CREDIT                                    | 694996770492   |                | 835.82         | 119,263.28     |
| 27-09-2025 | 27-09-2025 | 302904671734     | UPI/DR/474757107818/Zomato/ICICI/zomato@axisbank/U | 302904671734   | 2,010.03       |                | 117,253.25     |
| 27-09-2025 | 27-09-2025 | 564632105007     | POS RELIANCE MART VARANASI                         | 564632105007   | 6,250.58       |                | 111,002.67     |
| 28-09-2025 | 28-09-2025 | 743306462274     | ATM CASH WITHDRAWAL/85558/VARANASI                 | 743306462274   | 9,000.00       |                | 102,002.67     |
| 28-09-2025 | 28-09-2025 | 521475742096     | UPI/CR/154160777805/Mahesh/KKBK/maheshtiwa95@ptsbi | 521475742096   |                | 12,300.08      | 114,302.75     |
| 29-09-2025 | 29-09-2025 | 776404472452     | GST ON CHARGES                                     | 776404472452   | 30.60          |                | 114,272.15     |
| 29-09-2025 | 29-09-2025 | 441982918830     | SMS ALERT CHARGES                                  | 441982918830   | 170.00         |                | 114,102.15     |
| 30-09-2025 | 30-09-2025 | 132140568012     | UPI/CR/131187264999/Ankit/FDRL/ankit282@okicici/UP | 132140568012   |                | 20,500.61      | 134,602.76     |
| 30-09-2025 | 30-09-2025 | 600756029030     | UPI/DR/013499436215/Mohan/UCBA/mohandesa31@okaxis/ | 600756029030   | 16,900.04      |                | 117,702.72     |
| 01-10-2025 | 01-10-2025 | 666985343345     | POS PANTALOONS VARANASI                            | 666985343345   | 8,100.84       |                | 109,601.88     |
| 01-10-2025 | 01-10-2025 | 998186620252     | UPI/DR/928488274819/Girish/UCBA/girishpill48@kotak | 998186620252   | 19,950.63      |                | 89,651.25      |
| 01-10-2025 | 01-10-2025 | 534399201501     | UPI/DR/303907728491/Sangita/HDFC/sangitapand19@ibl | 534399201501   | 7,650.64       |                | 82,000.61      |
| 01-10-2025 | 01-10-2025 | 537338737894     | UPI/DR/060274521242/Maya/KKBK/mayapati13@ibl/UPI   | 537338737894   | 15,200.17      |                | 66,800.44      |
| 02-10-2025 | 02-10-2025 | 793177958673     | UPI/DR/206523338239/Apollo/ICICI/apollopharmacy@yb | 793177958673   | 1,890.12       |                | 64,910.32      |
| 02-10-2025 | 02-10-2025 | 126005424816     | UPI/DR/296228753872/Akash/HDFC/akash.bose@okicici/ | 126005424816   | 1,100.36       |                | 63,809.96      |
| 02-10-2025 | 02-10-2025 | 672908500189     | POS CENTRAL MALL VARANASI                          | 672908500189   | 450.50         |                | 63,359.46      |
| 03-10-2025 | 03-10-2025 | 394314954909     | UPI/DR/367897552855/Zomato/ICICI/zomato@axisbank/U | 394314954909   | 190.79         |                | 63,168.67      |
| 04-10-2025 | 04-10-2025 | 336842240489     | UPI/DR/085581433753/BSNL/RAZORPAY/broadband@paytm/ | 336842240489   | 999.00         |                | 62,169.67      |
| 05-10-2025 | 05-10-2025 | 512124693763     | UPI/DR/604743196526/Reliance/LICI/licindia@licindi | 512124693763   | 7,000.00       |                | 55,169.67      |
| 06-10-2025 | 06-10-2025 | 930897539222     | POS BRAND FACTORY VARANASI                         | 930897539222   | 4,400.10       |                | 50,769.57      |
| 06-10-2025 | 06-10-2025 | 316720551062     | POS LIFESTYLE STORES VARANASI                      | 316720551062   | 7,600.71       |                | 43,168.86      |
| 07-10-2025 | 07-10-2025 | 958120789711     | SALARY CREDIT/S2551218454455/Oracle Financial Serv | 958120789711   |                | 144,794.29     | 187,963.15     |
| 07-10-2025 | 07-10-2025 | 521841352017     | UPI/CR/017705923572/Mamta/BARB/5049945914@axl/UPI  | 521841352017   |                | 7,150.55       | 195,113.70     |
| 07-10-2025 | 07-10-2025 | 962247997441     | UPI/DR/520415908683/Anjali/FDRL/3326722814@upi/UPI | 962247997441   | 4,800.92       |                | 190,312.78     |
| 07-10-2025 | 07-10-2025 | 205212715270     | UPI/DR/454169745041/Vishal/BARB/vishal936@paytm/UP | 205212715270   | 8,200.13       |                | 182,112.65     |
| 07-10-2025 | 07-10-2025 | 029562885528     | ATM CASH WITHDRAWAL/14622/VARANASI                 | 029562885528   | 5,000.00       |                | 177,112.65     |
| 08-10-2025 | 08-10-2025 | 684290573622     | NEFT/N0760520135047/Arvind Ltd                     | 684290573622   |                | 34,000.48      | 211,113.13     |
| 08-10-2025 | 08-10-2025 | 358282185578     | UPI/DR/156507093785/Ola/PAYTM/olamoney@ola/UPI     | 358282185578   | 170.25         |                | 210,942.88     |
| 08-10-2025 | 08-10-2025 | 543478082727     | UPI/DR/872535805885/BigBasket/ICICI/bigbasket@ybl/ | 543478082727   | 1,590.54       |                | 209,352.34     |
| 08-10-2025 | 08-10-2025 | 359963477648     | POS VISHAL MEGA MART VARANASI                      | 359963477648   | 4,550.35       |                | 204,801.99     |
| 09-10-2025 | 09-10-2025 | 424394327563     | ATM CASH WITHDRAWAL/87314/VARANASI                 | 424394327563   | 6,000.00       |                | 198,801.99     |
| 09-10-2025 | 09-10-2025 | 530883677765     | UPI/DR/846516836566/Ola/ICICI/olamoney@ola/UPI     | 530883677765   | 370.72         |                | 198,431.27     |
| 09-10-2025 | 09-10-2025 | 430662996419     | ATM CASH WITHDRAWAL/91902/VARANASI                 | 430662996419   | 1,000.00       |                | 197,431.27     |
| 10-10-2025 | 10-10-2025 | 828336146495     | POS BIG BAZAAR VARANASI                            | 828336146495   | 1,700.63       |                | 195,730.64     |
| 10-10-2025 | 10-10-2025 | 464815267968     | NACH/MANDATE/RNT9032139/RENT MANDATE               | 464815267968   | 20,000.00      |                | 175,730.64     |
| 10-10-2025 | 10-10-2025 | 798804389346     | ATM CASH WITHDRAWAL/46515/VARANASI                 | 798804389346   | 5,500.00       |                | 170,230.64     |
| 10-10-2025 | 10-10-2025 | 232236288170     | UPI/DR/333369459163/Jio/ICICI/jio@paytm/UPI        | 232236288170   | 2,610.78       |                | 167,619.86     |
| 11-10-2025 | 11-10-2025 | 001726865171     | UPI/DR/578557563122/Blinkit/ICICI/blinkit@kotak/UP | 001726865171   | 2,480.29       |                | 165,139.57     |
| 11-10-2025 | 11-10-2025 | 308277599148     | UPI/CR/851254799863/Saurabh/KKBK/8546743041@kotak/ | 308277599148   |                | 5,200.91       | 170,340.48     |
| 11-10-2025 | 11-10-2025 | 602495858723     | UPI/DR/985157687265/Ola/PAYTM/olamoney@ola/UPI     | 602495858723   | 440.10         |                | 169,900.38     |
| 11-10-2025 | 11-10-2025 | 195180896180     | UPI/DR/771279311256/Myntra/ICICI/myntra@ybl/UPI    | 195180896180   | 499.00         |                | 169,401.38     |
| 12-10-2025 | 12-10-2025 | 326422129809     | UPI/DR/453212275287/Jio/PAYTM/airtel@axis/UPI      | 326422129809   | 469.00         |                | 168,932.38     |
| 12-10-2025 | 12-10-2025 | 112914838502     | UPI/DR/785372879549/BSNL/ICICI/bsnlbroadband@upi/U | 112914838502   | 1,440.51       |                | 167,491.87     |
| 12-10-2025 | 12-10-2025 | 161429262422     | UPI/DR/002134509086/Zepto/ICICI/zepto@apl/UPI      | 161429262422   | 1,640.22       |                | 165,851.65     |
| 13-10-2025 | 13-10-2025 | 839679063077     | NACH/MANDATE/LN329897898384/HDFC Ltd               | 839679063077   | 5,000.00       |                | 160,851.65     |
| 13-10-2025 | 13-10-2025 | 880156642589     | UPI/DR/359670904205/Flipkart/ICICI/flipkart@ybl/UP | 880156642589   | 2,210.40       |                | 158,641.25     |
| 13-10-2025 | 13-10-2025 | 128995415203     | UPI/DR/023886130213/PhonePe/ICICI/phonepe@ybl/UPI  | 128995415203   | 1,320.19       |                | 157,321.06     |
| 14-10-2025 | 14-10-2025 | 547669710125     | UPI/DR/647805138445/Rapido/PAYTM/rapido@icici/UPI  | 547669710125   | 210.41         |                | 157,110.65     |
| 14-10-2025 | 14-10-2025 | 464940058224     | UPI/DR/976150723699/Geeta/PUNB/geeta286@aubank/UPI | 464940058224   | 21,200.50      |                | 135,910.15     |
| 15-10-2025 | 15-10-2025 | 760066976236     | UPI/DR/905129255689/BigBasket/ICICI/bigbasket@ybl/ | 760066976236   | 920.44         |                | 134,989.71     |
| 15-10-2025 | 15-10-2025 | 339030428312     | POS MORE SUPER MARKET VARANASI                     | 339030428312   | 5,650.98       |                | 129,338.73     |
| 16-10-2025 | 16-10-2025 | 130059681190     | UPI/DR/327017347796/Radha/BARB/1977130677@aubank/U | 130059681190   | 11,850.77      |                | 117,487.96     |
| 17-10-2025 | 17-10-2025 | 657008049513     | POS HP PETROL PUMP VARANASI                        | 657008049513   | 1,900.88       |                | 115,587.08     |
| 17-10-2025 | 17-10-2025 | 619801479043     | UPI/DR/860153287102/TSSPDCL/UPIN/tsspdclpayment@up | 619801479043   | 3,450.39       |                | 112,136.69     |
| 17-10-2025 | 17-10-2025 | 276545997116     | UPI/DR/637973939742/Nykaa/PAYTM/nykaa@razorpay/UPI | 276545997116   | 800.10         |                | 111,336.59     |
| 17-10-2025 | 17-10-2025 | 543732397326     | UPI/DR/958323568453/Ramesh/HDFC/ramesh.pillai@payt | 543732397326   | 11,550.66      |                | 99,785.93      |
| 17-10-2025 | 17-10-2025 | 134910372345     | UPI/DR/463911880594/Amazon/ICICI/amazon@apl/UPI    | 134910372345   | 2,670.94       |                | 97,114.99      |
| 18-10-2025 | 18-10-2025 | 372443967204     | UPI/CR/859760825199/Vikram/KKBK/0740367950@apl/UPI | 372443967204   |                | 6,850.88       | 103,965.87     |
| 18-10-2025 | 18-10-2025 | 839801753314     | UPI/DR/099779663637/Jio/ICICI/jio@paytm/UPI        | 839801753314   | 1,400.06       |                | 102,565.81     |
| 18-10-2025 | 18-10-2025 | 283583763896     | UPI/DR/629976804417/Indane/ICICI/indanegas@upi/UPI | 283583763896   | 1,300.50       |                | 101,265.31     |
| 19-10-2025 | 19-10-2025 | 109325665508     | POS MAX FASHION VARANASI                           | 109325665508   | 3,500.44       |                | 97,764.87      |
| 19-10-2025 | 19-10-2025 | 945928678077     | UPI/CR/244251712890/Isha/SBIN/isha333@kotak/UPI    | 945928678077   |                | 16,700.50      | 114,465.37     |
| 21-10-2025 | 21-10-2025 | 430710090990     | UPI/DR/813238051258/Gaurav/UTIB/gaurav809@kotak/UP | 430710090990   | 13,800.78      |                | 100,664.59     |
| 21-10-2025 | 21-10-2025 | 484390477507     | ATM CASH WITHDRAWAL/30042/VARANASI                 | 484390477507   | 9,000.00       |                | 91,664.59      |
| 22-10-2025 | 22-10-2025 | 259176177855     | UPI/DR/944905666886/Jio/PAYTM/airtel@axis/UPI      | 259176177855   | 919.00         |                | 90,745.59      |
| 22-10-2025 | 22-10-2025 | 909984848707     | POS BHARAT PETROLEUM VARANASI                      | 909984848707   | 1,950.79       |                | 88,794.80      |
| 22-10-2025 | 22-10-2025 | 233576710679     | UPI/DR/709409843183/Rapido/PAYTM/rapido@icici/UPI  | 233576710679   | 770.17         |                | 88,024.63      |
| 22-10-2025 | 22-10-2025 | 972334607379     | UPI/DR/089392004727/Zepto/ICICI/zepto@apl/UPI      | 972334607379   | 1,490.83       |                | 86,533.80      |
| 23-10-2025 | 23-10-2025 | 353463968683     | UPI/CR/035030536381/Ravi/SBIN/ravi842@aubank/UPI   | 353463968683   |                | 10,050.70      | 96,584.50      |
| 23-10-2025 | 23-10-2025 | 314825932859     | UPI/DR/924581348435/Ola/ICICI/olamoney@ola/UPI     | 314825932859   | 220.34         |                | 96,364.16      |
| 23-10-2025 | 23-10-2025 | 222149964891     | UPI/DR/915273534694/Ola/ICICI/olamoney@ola/UPI     | 222149964891   | 920.40         |                | 95,443.76      |
| 24-10-2025 | 24-10-2025 | 641263825430     | UPI/CR/750766263004/Preeti/SBIN/preeti.sharma@ptax | 641263825430   |                | 11,450.10      | 106,893.86     |
| 25-10-2025 | 25-10-2025 | 125491551615     | UPI/DR/365380762751/Blinkit/ICICI/blinkit@kotak/UP | 125491551615   | 1,740.11       |                | 105,153.75     |
| 26-10-2025 | 26-10-2025 | 298863351177     | UPI/DR/671426813310/Mukesh/UCBA/mukeshtiwa81@ibl/U | 298863351177   | 9,700.03       |                | 95,453.72      |
| 28-10-2025 | 28-10-2025 | 067034543784     | SMS ALERT CHARGES                                  | 067034543784   | 130.00         |                | 95,323.72      |
| 28-10-2025 | 28-10-2025 | 143772281925     | UPI/DR/904649174390/BSNL/ICICI/bsnlbroadband@upi/U | 143772281925   | 2,770.44       |                | 92,553.28      |
| 28-10-2025 | 28-10-2025 | 277375505985     | UPI/CR/999962764401/Rani/BKID/rani.thapar@upi/UPI  | 277375505985   |                | 22,000.94      | 114,554.22     |
| 28-10-2025 | 28-10-2025 | 264993871354     | GST ON CHARGES                                     | 264993871354   | 23.40          |                | 114,530.82     |
| 29-10-2025 | 29-10-2025 | 754953699387     | UPI/CR/306089164485/Geeta/BDBL/geetachau27@aubank/ | 754953699387   |                | 14,650.32      | 129,181.14     |
| 29-10-2025 | 29-10-2025 | 161637654485     | UPI/DR/857725366094/Varsha/KKBK/varsha947@pthdfc/U | 161637654485   | 4,400.27       |                | 124,780.87     |
| 30-10-2025 | 30-10-2025 | 298944361248     | UPI/DR/284972251815/Jio/ICICI/jio@paytm/UPI        | 298944361248   | 1,540.81       |                | 123,240.06     |
| 03-11-2025 | 03-11-2025 | 157857026341     | POS INDIAN OIL VARANASI                            | 157857026341   | 3,400.84       |                | 119,839.22     |
| 03-11-2025 | 03-11-2025 | 560988018327     | UPI/DR/156123185592/Mukesh/UCBA/mukesh794@oksbi/UP | 560988018327   | 20,750.45      |                | 99,088.77      |
| 03-11-2025 | 03-11-2025 | 514242528219     | UPI/DR/094354592613/Gopal/SBIN/4488152748@ybl/UPI  | 514242528219   | 17,500.11      |                | 81,588.66      |
| 04-11-2025 | 04-11-2025 | 712672243045     | POS BIG BAZAAR VARANASI                            | 712672243045   | 8,300.34       |                | 73,288.32      |
| 05-11-2025 | 05-11-2025 | 621713536276     | UPI/DR/351120172517/Jio/PAYTM/airtel@axis/UPI      | 621713536276   | 759.00         |                | 72,529.32      |
| 05-11-2025 | 05-11-2025 | 354139867104     | ATM CASH WITHDRAWAL/26055/VARANASI                 | 354139867104   | 4,500.00       |                | 68,029.32      |
| 05-11-2025 | 05-11-2025 | 874485216348     | UPI/DR/620432741525/Jio/PAYTM/airtel@axis/UPI      | 874485216348   | 359.00         |                | 67,670.32      |
| 05-11-2025 | 05-11-2025 | 093174060375     | UPI/DR/646609439564/Blinkit/ICICI/blinkit@kotak/UP | 093174060375   | 1,560.43       |                | 66,109.89      |
| 07-11-2025 | 07-11-2025 | 794308478454     | SALARY CREDIT/S1995294881222/Oracle Financial Serv | 794308478454   |                | 144,456.29     | 210,566.18     |
| 08-11-2025 | 08-11-2025 | 061544243063     | ATM CASH WITHDRAWAL/66525/VARANASI                 | 061544243063   | 6,500.00       |                | 204,066.18     |
| 08-11-2025 | 08-11-2025 | 733289022765     | UPI/DR/151298399542/Amazon/ICICI/amazon@apl/UPI    | 733289022765   | 2,620.16       |                | 201,446.02     |
| 09-11-2025 | 09-11-2025 | 552262690525     | UPI/DR/492895524247/Jio/PAYTM/airtel@axis/UPI      | 552262690525   | 869.00         |                | 200,577.02     |
| 11-11-2025 | 11-11-2025 | 854566604370     | UPI/DR/745494174307/Reliance/LICI/licindia@licindi | 854566604370   | 7,000.00       |                | 193,577.02     |
| 11-11-2025 | 11-11-2025 | 747621064874     | NACH/MANDATE/RNT0009148/RENT MANDATE               | 747621064874   | 20,000.00      |                | 173,577.02     |
| 11-11-2025 | 11-11-2025 | 470762652960     | NACH/MANDATE/LN329897898384/HDFC Ltd               | 470762652960   | 5,000.00       |                | 168,577.02     |
| 12-11-2025 | 12-11-2025 | 406977840617     | UPI/DR/803116459639/Zomato/ICICI/zomato@axisbank/U | 406977840617   | 2,690.79       |                | 165,886.23     |
