Date,Narration,Debit,Credit,Balance,Account_ID,Bank_Name,flag_reason
2023-06-21,NEFT/8784369951/MOHAN DAS/KKBK0045457/51162843554984,4800.0,5146295.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-21,UPI/DR/640096548082/DEEPAK JOSHI/KKBK0045457/deepak838@paytm,0.0,5145726.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-22,NEFT/264070119268/RAVI KUMAR SHARMA/KKBK0045457/51689016377334,32000.0,5177726.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-06-22,ATM/WDL/320282699519/HDFC ATM KORAMANGALA,0.0,5174227.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-23,ATM/WDL/277027740389/HDFC ATM KORAMANGALA,0.0,5170608.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-24,UPI/CR/33069703/NIKHIL GUPTA/KKBK0045457/nikhil866@paytm,32000.0,5202488.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-24,UPI/CR/156818810427/KIRAN REDDY/KKBK0045457/kiran283@okaxis,7600.0,5210088.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-06-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,24000.0,5234088.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-25,IMPS/P2P/1680828310/NILESH KULKARNI/7276723410,1200.0,5235288.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-06-25,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,18500.0,5253788.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-25,NEFT/185385209118/ANITHA KRISHNAN/KKBK0045457/16929618308950,18500.0,5272288.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-06-25,NEFT/757955192347/MOHAMMED IRFAN/KKBK0045457/01267839420621,0.0,5271289.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-26,ATM/WDL/1042377157/HDFC ATM KORAMANGALA,0.0,5267929.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-26,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,5267780.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-26,UPI/DR/839095553863/MEENA IYER/KKBK0045457/meena772@oksbi,0.0,5261330.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-26,ATM/WDL/17851176/SBI ATM JAYANAGAR BLR,0.0,5260761.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-27,UPI/CR/29328842/ARUN SHARMA/KKBK0045457/arun774@ybl,850.0,5261611.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-06-27,UPI/CR/90200304/KAVYA REDDY/KKBK0045457/kavya554@okaxis,7600.0,5269211.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-27,CHQ NO 759568 CLEARING,0.0,5264032.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-28,UPI/CR/6645734033/SANJANA HEGDE/KKBK0045457/sanjana22@oksbi,4800.0,5268522.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-28,NEFT/224648873641/ARJUN MEHTA/KKBK0045457/61533620278723,500.0,5268773.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-28,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,5269623.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-06-28,IMPS/P2P/211324935366/DEEPA NAIR/9976709863,4800.0,5274423.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-29,NEFT/736244294562/RAMESH GOWDA/KKBK0045457/12148643994956,0.0,5273263.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-29,ATM/WDL/5698127704/CANARA ATM MYSURU,0.0,5267753.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-29,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,500.0,5268253.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-06-29,UPI/CR/4245661919/KARTHIK MENON/KKBK0045457/karthik666@oksbi,32000.0,5300253.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-30,NEFT/8434736098/GANESH KUMAR/KKBK0045457/23608434387133,24000.0,5324133.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-06-30,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,11200.0,5335284.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-01,UPI/DR/5972393499/LALITHA DEVI/KKBK0045457/lalitha275@ybl,0.0,5333155.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-01,UPI/DR/24617679/POOJA SHARMA/KKBK0045457/pooja991@okhdfc,0.0,5332377.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-01,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,11200.0,5343577.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-02,NEFT/020056193014/ROHIT SHARMA/KKBK0045457/76361210003466,32000.0,5375577.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-02,UPI/CR/514718173710/POOJA SHARMA/KKBK0045457/pooja344@ybl,32000.0,5406727.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-03,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,7600.0,5414078.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-03,NEFT/0599537404/KARTHIK MENON/KKBK0045457/20812432767046,24000.0,5437079.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-03,NEFT/35496115/GANESH KUMAR/KKBK0045457/83079914068053,0.0,5435081.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-04,UPI/DR/712531605908/BABU LAL/KKBK0045457/babu571@paytm,0.0,5430332.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-04,NEFT/652204184939/SANTOSH KUMAR/KKBK0045457/82880082589826,1200.0,5431532.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-04,UPI/CR/9452932603/VINAY PATIL/KKBK0045457/vinay511@okaxis,7600.0,5439132.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-04,IMPS/P2P/659908067059/POOJA SHARMA/7119218360,11200.0,5448652.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-04,UPI/CR/906445673497/SMITHA PILLAI/KKBK0045457/smitha830@paytm,7600.0,5448452.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-05,UPI/CR/229653961396/LALITHA DEVI/KKBK0045457/lalitha287@oksbi,7600.0,5456052.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-05,UPI/DR/98711526/KAVITHA RAO/KKBK0045457/kavitha941@okhdfc,0.0,5455053.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-05,UPI/DR/672702755588/MALLIKA DAS/KKBK0045457/mallika845@ybl,0.0,5453124.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-05,UPI/DR/012558646683/MALLIKA DAS/KKBK0045457/mallika575@ybl,0.0,5442724.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-05,IMPS/P2P/03532184/MALLIKA DAS/9542222733,1200.0,5443924.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-05,IMPS/P2P/88740481/RAJESH VERMA/9214479563,2500.0,5446424.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-05,CHQ NO 258091 CLEARING,0.0,5445926.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-06,UPI/CR/5673971359/KAVYA REDDY/KKBK0045457/kavya291@okhdfc,1200.0,5445876.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-06,NEFT/012637099762/PRAKASH RAO/KKBK0045457/26844627430066,2500.0,5448376.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-06,UPI/DR/8108011291/FARHAN KHAN/KKBK0045457/farhan732@ybl,0.0,5447526.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-06,UPI/CR/4099247394/FARHAN KHAN/KKBK0045457/farhan456@oksbi,32000.0,5479526.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-06,IMPS/P2P/2896141066/KAVERI MENON/7590399032,2500.0,5482026.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-07,NEFT/5921407297/KARTHIK MENON/KKBK0045457/54044072362121,500.0,5482526.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-07,CHQ NO 350782 CLEARING,0.0,5480846.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-07,UPI/DR/59841578/FATIMA SHEIKH/KKBK0045457/fatima219@okhdfc,0.0,5479147.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-07,UPI/CR/898362564265/KAVYA REDDY/KKBK0045457/kavya778@ybl,32000.0,5511147.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-08,ATM/WDL/6008057501/SBI ATM JAYANAGAR BLR,0.0,5511098.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-08,UPI/CR/74598593/KAVITHA RAO/KKBK0045457/kavitha895@ybl,2500.0,5513598.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-08,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,4800.0,5518398.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-08,UPI/DR/217965607693/MEERA PILLAI/KKBK0045457/meera145@paytm,0.0,5513149.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-08,NEFT/468022916728/USHA RANI/KKBK0045457/50329600614541,11200.0,5524349.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-08,NEFT/996959820201/KIRAN REDDY/KKBK0045457/26212641314116,0.0,5524270.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-08,UPI/DR/6035782081/SUNITA DEVI/KKBK0045457/sunita14@okaxis,0.0,5520210.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-08,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,2500.0,5522710.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-08,UPI/DR/0877932712/LAKSHMI VENKAT/KKBK0045457/lakshmi702@ybl,0.0,5522261.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-09,NEFT/4617277192/SUNITA DEVI/KKBK0045457/15502688735324,0.0,5510962.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-09,IMPS/P2P/141572731158/MEERA PILLAI/8137356995,500.0,5511462.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-09,NEFT/03706736/LALITHA DEVI/KKBK0045457/31990866113622,0.0,5511013.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-09,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,5511863.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-09,UPI/CR/046773122885/MALLIKA DAS/KKBK0045457/mallika569@okaxis,18500.0,5530363.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-09,NEFT/63809566/ROHIT SHARMA/KKBK0045457/40366871307589,4800.0,5535163.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-09,UPI/DR/62200954/FATIMA SHEIKH/KKBK0045457/fatima931@okhdfc,0.0,5534714.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-09,UPI/CR/022223441316/RAVI KUMAR SHARMA/KKBK0045457/ravi293@oksbi,4800.0,5539514.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-10,UPI/DR/8569924571/RAVI KUMAR SHARMA/KKBK0045457/ravi942@okhdfc,0.0,5538264.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-10,IMPS/P2P/48965080/BINDHU NAIR/7846538700,24000.0,5559884.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-11,UPI/DR/54998036/MOHAMMED IRFAN/KKBK0045457/mohammed504@paytm,0.0,5557055.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-11,NEFT/61656746/SUNITA DEVI/KKBK0045457/75683388460996,18500.0,5570355.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-11,UPI/CR/354755248707/ARJUN MEHTA/KKBK0045457/arjun285@ybl,4800.0,5575155.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-11,NEFT/21849124/SURESH BABU/KKBK0045457/69501226045497,7600.0,5582755.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-12,UPI/CR/08879624/MEERA PILLAI/KKBK0045457/meera101@okaxis,2500.0,5585255.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-12,NEFT/808958924739/TANVI RAO/KKBK0045457/11078925903652,2500.0,5587755.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-12,NEFT/960630462250/SNEHA PATIL/KKBK0045457/17207718029482,2500.0,5590255.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-13,IMPS/P2P/3236029521/KAVERI MENON/9516230447,2500.0,5592755.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-13,IMPS/P2P/419920485995/AYESHA KHAN/8337589918,24000.0,5616755.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-13,UPI/DR/908498001490/DIVYA MENON/KKBK0045457/divya116@okaxis,0.0,5615756.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-13,NEFT/365271874161/RAMESH PILLAI/KKBK0045457/97998941474922,4800.0,5619557.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-14,IMPS/P2P/6034837606/RESHMA KHAN/9444159768,4800.0,5616557.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-14,IMPS/P2P/2976612999/TANVI RAO/9161866541,2500.0,5619057.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-14,NEFT/556917393125/DEEPA NAIR/KKBK0045457/32586262078906,0.0,5618747.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-14,UPI/DR/2826586937/TANVI RAO/KKBK0045457/tanvi546@ybl,0.0,5616618.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-14,UPI/CR/531105643183/DIVYA MENON/KKBK0045457/divya790@okhdfc,11200.0,5624319.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-15,CHQ NO 905180 CLEARING,0.0,5616270.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-15,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,5609320.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-15,NEFT/8894761261/DEEPA NAIR/KKBK0045457/07185607146508,1200.0,5610520.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-15,NEFT/88805897/NILESH KULKARNI/KKBK0045457/70517193625910,0.0,5610400.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-15,IMPS/P2P/5641851092/PREETHI IYER/7333475835,32000.0,5642400.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-15,UPI/DR/2856221160/ARJUN MEHTA/KKBK0045457/arjun167@ybl,0.0,5634600.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-15,UPI/DR/77500439/GOPAL VERMA/KKBK0045457/gopal215@okaxis,0.0,5632841.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-16,UPI/DR/3735301166/HARISH MENON/KKBK0045457/harish46@okhdfc,0.0,5630151.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-16,UPI/DR/189764207167/RAVI KUMAR SHARMA/KKBK0045457/ravi290@okhdfc,0.0,5629142.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-17,UPI/DR/38802274/RAJESH VERMA/KKBK0045457/rajesh689@ybl,0.0,5620643.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-17,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,500.0,5621023.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-17,IMPS/P2P/436636199568/BABU LAL/8479632361,24000.0,5645023.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-18,CHQ NO 957840 CLEARING,0.0,5644574.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-18,CHQ NO 723435 CLEARING,0.0,5641026.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-18,UPI/CR/5467600303/SHEELA DEVI/KKBK0045457/sheela116@okhdfc,24000.0,5665026.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-18,CHQ NO 913560 CLEARING,0.0,5664027.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-19,UPI/CR/10759158/TARA SINGH/KKBK0045457/tara50@paytm,500.0,5664407.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-19,UPI/DR/87534101/KAVITHA RAO/KKBK0045457/kavitha962@paytm,0.0,5659158.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-19,NEFT/907280254814/KAVITHA RAO/KKBK0045457/99992820695571,0.0,5657849.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-20,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,24000.0,5681849.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-20,UPI/DR/943704965849/AYESHA KHAN/KKBK0045457/ayesha568@oksbi,0.0,5681150.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-20,IMPS/P2P/4875876118/GEETA DEVI/8977441450,7600.0,5688750.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-21,UPI/DR/61192123/ANAND KUMAR/KKBK0045457/anand299@oksbi,0.0,5680950.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-21,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,4800.0,5685750.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-21,UPI/DR/7812620211/KAVITHA RAO/KKBK0045457/kavitha177@paytm,0.0,5684751.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-21,UPI/DR/86415839/HARISH MENON/KKBK0045457/harish248@paytm,0.0,5684623.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-22,UPI/CR/44231469/ROHIT SHARMA/KKBK0045457/rohit831@okaxis,32000.0,5716623.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-22,UPI/DR/926974445641/ADITYA KUMAR/KKBK0045457/aditya570@oksbi,0.0,5715624.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-22,IMPS/P2P/9566517281/SANJANA HEGDE/8692382233,11200.0,5726824.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-22,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,32000.0,5758824.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-23,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,32000.0,5783024.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-23,NEFT/187963210217/KAVERI MENON/KKBK0045457/28115462443518,32000.0,5815024.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-24,UPI/CR/40397222/SAVITHA DEVI/KKBK0045457/savitha522@okhdfc,24000.0,5839024.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,2500.0,5839844.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-24,NEFT/0640172115/RAHUL SINGH/KKBK0045457/76174992634347,11200.0,5851044.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,2500.0,5853544.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,500.0,5854044.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-24,UPI/DR/44018839/KIRAN REDDY/KKBK0045457/kiran180@okhdfc,0.0,5853924.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-24,UPI/DR/1073349340/SURESH BABU/KKBK0045457/suresh423@oksbi,0.0,5842625.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-24,IMPS/P2P/273818908501/GOPAL VERMA/7709160580,7600.0,5850225.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-25,ATM/WDL/40841225/CANARA ATM MYSURU,0.0,5850105.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-25,NEFT/30443043/KAVERI MENON/KKBK0045457/66007678842806,500.0,5849355.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-25,UPI/CR/8524164082/KARTHIK MENON/KKBK0045457/karthik968@paytm,850.0,5850205.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-25,ATM/WDL/45024509/SBI ATM JAYANAGAR BLR,0.0,5849895.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-25,UPI/DR/10093482/NIKHIL GUPTA/KKBK0045457/nikhil761@oksbi,0.0,5848586.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-26,IMPS/P2P/747033805791/RAVI KUMAR SHARMA/8280024802,4800.0,5853386.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-26,NEFT/7413713410/CHANDAN SHARMA/KKBK0045457/21187717564633,500.0,5853886.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-26,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,5849536.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-26,UPI/DR/06604493/TARA SINGH/KKBK0045457/tara992@ybl,0.0,5844357.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-26,ATM/WDL/703813101642/HDFC ATM KORAMANGALA,0.0,5834177.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-27,ATM/WDL/878634757819/SBI ATM JAYANAGAR BLR,0.0,5830599.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-27,UPI/CR/25749064/MOHAN DAS/KKBK0045457/mohan758@okhdfc,1200.0,5831799.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-27,UPI/DR/143472172948/KIRAN REDDY/KKBK0045457/kiran807@paytm,0.0,5831550.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-28,UPI/CR/7169234198/SURESH BABU/KKBK0045457/suresh708@oksbi,32000.0,5861170.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-29,UPI/DR/56777718/SAVITHA DEVI/KKBK0045457/savitha744@okaxis,0.0,5858670.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-29,NEFT/8679216634/SUSHMA RAO/KKBK0045457/52982002803027,500.0,5859170.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-07-29,UPI/DR/0291911496/ANITHA KRISHNAN/KKBK0045457/anitha907@okhdfc,0.0,5858921.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-30,NEFT/60403025/RAMESH PILLAI/KKBK0045457/96454492012683,0.0,5856462.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-30,UPI/DR/82572066/RAMESH PILLAI/KKBK0045457/ramesh869@oksbi,0.0,5851213.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-30,CHQ NO 194316 CLEARING,0.0,5850454.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-30,UPI/DR/782147136970/BABU LAL/KKBK0045457/babu296@okhdfc,0.0,5846906.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-31,IMPS/P2P/2727631385/GEETA DEVI/9464855491,1200.0,5847107.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-31,IMPS/P2P/860351612572/SAVITHA DEVI/9587811943,2500.0,5849358.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-31,NEFT/8298961217/RAMESH PILLAI/KKBK0045457/66210027538821,4800.0,5853159.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-31,UPI/DR/88963711/GANESH KUMAR/KKBK0045457/ganesh790@okaxis,0.0,5852600.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-07-31,CHQ NO 229544 CLEARING,0.0,5849771.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-08-01,IMPS/P2P/47451569/KAVITHA RAO/8000326092,18500.0,5868271.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-08-01,IMPS/P2P/27401156/VINAY PATIL/8665464707,32000.0,5900271.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-08-01,ATM/WDL/069875188407/CANARA ATM MYSURU,0.0,5898972.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-08-02,IMPS/P2P/44569999/PADMA RAO/8065887492,850.0,5899573.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-08-02,UPI/CR/38652559/SANJANA HEGDE/KKBK0045457/sanjana226@okaxis,24000.0,5923573.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-08-02,UPI/DR/3525940973/VENKAT RAO/KKBK0045457/venkat629@oksbi,0.0,5922723.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2023-08-02,UPI/CR/74385533/KARTHIK MENON/KKBK0045457/karthik431@okaxis,850.0,5923573.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2023-08-02,UPI/DR/7057576991/VINAY PATIL/KKBK0045457/vinay717@paytm,0.0,5923524.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
