account_number,account_holder,ifsc_code,Date,Narration,Debit,Credit,Balance,Bank_Name,txn_id,duplicate_of,is_reversed
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-27,NEFT/983302223680/PRAKASH RAO/CNRB0767176/59111111262215,5200.0,0.0,9170747.38,,UNKNOWN-ACC026_Canara_Statement_006379,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-27,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,7600.0,9178347.38,,UNKNOWN-ACC026_Canara_Statement_006380,UNKNOWN-ACC026_Canara_Statement_006370,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-27,NEFT/652431344935/MALLIKA DAS/CNRB0767176/40069934280072,0.0,1200.0,9179547.38,,UNKNOWN-ACC026_Canara_Statement_006381,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,UPI/DR/94634590/SURESH BABU/CNRB0767176/suresh325@ybl,49.0,0.0,9179498.38,,UNKNOWN-ACC026_Canara_Statement_006382,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,UPI/DR/173833803805/ROHIT SHARMA/CNRB0767176/rohit803@paytm,999.0,0.0,9178499.38,,UNKNOWN-ACC026_Canara_Statement_006383,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,UPI/DR/20007082/DEEPAK JOSHI/CNRB0767176/deepak429@okhdfc,699.0,0.0,9177800.38,,UNKNOWN-ACC026_Canara_Statement_006384,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,500.0,9178300.38,,UNKNOWN-ACC026_Canara_Statement_006385,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,CHQ NO 857650 CLEARING,699.0,0.0,9177601.38,,UNKNOWN-ACC026_Canara_Statement_006386,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,UPI/DR/0082776913/SNEHA PATIL/CNRB0767176/sneha970@okhdfc,79.0,0.0,9177522.38,,UNKNOWN-ACC026_Canara_Statement_006387,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,NEFT/255774567500/ANAND KUMAR/CNRB0767176/54421018549475,0.0,1200.0,9178722.38,,UNKNOWN-ACC026_Canara_Statement_006388,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,UPI/DR/163308047361/VENKAT RAO/CNRB0767176/venkat558@ybl,850.0,0.0,9177872.38,,UNKNOWN-ACC026_Canara_Statement_006389,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,UPI/DR/03240798/RAHUL SINGH/CNRB0767176/rahul142@paytm,5200.0,0.0,9172672.38,,UNKNOWN-ACC026_Canara_Statement_006390,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,UPI/DR/933272436232/NILESH KULKARNI/CNRB0767176/nilesh531@okhdfc,850.0,0.0,9171822.38,,UNKNOWN-ACC026_Canara_Statement_006391,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,NEFT/95967796/SURESH NAIR/CNRB0767176/93975110769424,1680.0,0.0,9170142.38,,UNKNOWN-ACC026_Canara_Statement_006392,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-28,UPI/CR/8958913601/SAVITHA DEVI/CNRB0767176/savitha156@oksbi,0.0,32000.0,9202142.38,,UNKNOWN-ACC026_Canara_Statement_006393,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,UPI/DR/434637344505/DEEPA NAIR/CNRB0767176/deepa868@oksbi,79.0,0.0,9202063.38,,UNKNOWN-ACC026_Canara_Statement_006394,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,CHQ NO 832832 CLEARING,310.0,0.0,9201753.38,,UNKNOWN-ACC026_Canara_Statement_006395,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,ATM/WDL/837089641601/HDFC ATM KORAMANGALA,79.0,0.0,9201674.38,,UNKNOWN-ACC026_Canara_Statement_006396,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,IMPS/P2P/08255357/SMITHA PILLAI/9240440708,0.0,24000.0,9225674.38,,UNKNOWN-ACC026_Canara_Statement_006397,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,NEFT/59088102/NADIA HUSSAIN/CNRB0767176/51730194848798,120.0,0.0,9225554.38,,UNKNOWN-ACC026_Canara_Statement_006398,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,UPI/DR/27529631/DEEPA NAIR/CNRB0767176/deepa241@okhdfc,1680.0,0.0,9223874.38,,UNKNOWN-ACC026_Canara_Statement_006399,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,NEFT/672847648920/RESHMA KHAN/CNRB0767176/14638017340891,699.0,0.0,9223175.38,,UNKNOWN-ACC026_Canara_Statement_006400,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,ATM/WDL/201328124124/HDFC ATM KORAMANGALA,3499.0,0.0,9219676.38,,UNKNOWN-ACC026_Canara_Statement_006401,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,UPI/DR/699576275418/GANESH KUMAR/CNRB0767176/ganesh856@okaxis,699.0,0.0,9218977.38,,UNKNOWN-ACC026_Canara_Statement_006402,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-29,CHQ NO 307778 CLEARING,310.0,0.0,9218667.38,,UNKNOWN-ACC026_Canara_Statement_006403,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,NEFT/5418831060/FARHAN KHAN/CNRB0767176/93024393457217,0.0,850.0,9219517.38,,UNKNOWN-ACC026_Canara_Statement_006404,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,IMPS/P2P/984376506510/CHANDAN SHARMA/8973998603,0.0,11200.0,9230717.38,,UNKNOWN-ACC026_Canara_Statement_006405,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,UPI/DR/8222126724/MEERA PILLAI/CNRB0767176/meera770@oksbi,5200.0,0.0,9225517.38,,UNKNOWN-ACC026_Canara_Statement_006406,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,IMPS/P2P/5299818632/BABU LAL/8861790222,0.0,32000.0,9257517.38,,UNKNOWN-ACC026_Canara_Statement_006407,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,CHQ NO 950103 CLEARING,79.0,0.0,9257438.38,,UNKNOWN-ACC026_Canara_Statement_006408,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,IMPS/P2P/479289557852/REKHA PILLAI/7706082869,0.0,850.0,9258288.38,,UNKNOWN-ACC026_Canara_Statement_006409,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,UPI/DR/19265779/RESHMA KHAN/CNRB0767176/reshma356@ybl,1250.0,0.0,9257038.38,,UNKNOWN-ACC026_Canara_Statement_006410,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,UPI/DR/2731418196/SUNITA DEVI/CNRB0767176/sunita421@ybl,7800.0,0.0,9249238.38,,UNKNOWN-ACC026_Canara_Statement_006411,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,ATM/WDL/12322289/HDFC ATM KORAMANGALA,2380.0,0.0,9246858.38,,UNKNOWN-ACC026_Canara_Statement_006412,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-30,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,7600.0,9254458.38,,UNKNOWN-ACC026_Canara_Statement_006413,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,NEFT/1437662701/DIVYA MENON/CNRB0767176/34925746260446,0.0,24000.0,9278458.38,,UNKNOWN-ACC026_Canara_Statement_006414,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,ATM/WDL/0408145286/HDFC ATM KORAMANGALA,5200.0,0.0,9273258.38,,UNKNOWN-ACC026_Canara_Statement_006415,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,UPI/CR/752611139312/ARJUN MEHTA/CNRB0767176/arjun965@ybl,0.0,500.0,9273758.38,,UNKNOWN-ACC026_Canara_Statement_006416,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,UPI/DR/00961712/TARA SINGH/CNRB0767176/tara350@okaxis,120.0,0.0,9273638.38,,UNKNOWN-ACC026_Canara_Statement_006417,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,NEFT/971702577819/LAKSHMI VENKAT/CNRB0767176/41681175241007,699.0,0.0,9272939.38,,UNKNOWN-ACC026_Canara_Statement_006418,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,NEFT/4759004038/ARUN SHARMA/CNRB0767176/07787609451205,5200.0,0.0,9267739.38,,UNKNOWN-ACC026_Canara_Statement_006419,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,UPI/DR/510467254826/ARUN SHARMA/CNRB0767176/arun987@okaxis,3499.0,0.0,9264240.38,,UNKNOWN-ACC026_Canara_Statement_006420,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,IMPS/P2P/7403419022/SANTOSH KUMAR/8731414688,0.0,32000.0,9296240.38,,UNKNOWN-ACC026_Canara_Statement_006421,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,IMPS/P2P/07122152/AYESHA KHAN/8059974005,0.0,32000.0,9328240.38,,UNKNOWN-ACC026_Canara_Statement_006422,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,NEFT/68774889/RAVI KUMAR SHARMA/CNRB0767176/38341787226972,49.0,0.0,9328191.38,,UNKNOWN-ACC026_Canara_Statement_006423,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,4800.0,9332991.38,,UNKNOWN-ACC026_Canara_Statement_006424,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,NEFT/375405402995/FATIMA SHEIKH/CNRB0767176/65597533502910,0.0,850.0,9333841.38,,UNKNOWN-ACC026_Canara_Statement_006425,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-05-31,CHQ NO 921315 CLEARING,120.0,0.0,9333721.38,,UNKNOWN-ACC026_Canara_Statement_006426,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,CHQ NO 074843 CLEARING,2380.0,0.0,9331341.38,,UNKNOWN-ACC026_Canara_Statement_006427,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,UPI/CR/599792208247/POOJA SHARMA/CNRB0767176/pooja440@paytm,0.0,11200.0,9342541.38,,UNKNOWN-ACC026_Canara_Statement_006428,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,NEFT/5793988410/PADMA RAO/CNRB0767176/67060599049161,120.0,0.0,9342421.38,,UNKNOWN-ACC026_Canara_Statement_006429,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,NEFT/03300403/NILESH KULKARNI/CNRB0767176/79237696040630,0.0,1200.0,9343621.38,,UNKNOWN-ACC026_Canara_Statement_006430,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,ATM/WDL/7992021635/CANARA ATM MYSURU,699.0,0.0,9342922.38,,UNKNOWN-ACC026_Canara_Statement_006431,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,NEFT/401965392108/ANAND KUMAR/CNRB0767176/15920047591937,0.0,32000.0,9374922.38,,UNKNOWN-ACC026_Canara_Statement_006432,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,UPI/CR/9229556037/SANJANA HEGDE/CNRB0767176/sanjana522@okaxis,0.0,7600.0,9382522.38,,UNKNOWN-ACC026_Canara_Statement_006433,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,UPI/CR/352473475572/ROHIT SHARMA/CNRB0767176/rohit741@okhdfc,0.0,500.0,9383022.38,,UNKNOWN-ACC026_Canara_Statement_006434,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,NEFT/061761453010/USHA RANI/CNRB0767176/04120786630972,1680.0,0.0,9381342.38,,UNKNOWN-ACC026_Canara_Statement_006435,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,CHQ NO 995473 CLEARING,5200.0,0.0,9376142.38,,UNKNOWN-ACC026_Canara_Statement_006436,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,UPI/DR/0520368116/LAKSHMI VENKAT/CNRB0767176/lakshmi294@ybl,120.0,0.0,9376022.38,,UNKNOWN-ACC026_Canara_Statement_006437,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,IMPS/P2P/2263505839/AYESHA KHAN/9991598327,0.0,32000.0,9408022.38,,UNKNOWN-ACC026_Canara_Statement_006438,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,UPI/DR/52127795/IMRAN KHAN/CNRB0767176/imran649@paytm,3499.0,0.0,9404523.38,,UNKNOWN-ACC026_Canara_Statement_006439,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,CHQ NO 613294 CLEARING,310.0,0.0,9404213.38,,UNKNOWN-ACC026_Canara_Statement_006440,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-01,NEFT/6583408686/NADIA HUSSAIN/CNRB0767176/34999362654520,0.0,7600.0,9411813.38,,UNKNOWN-ACC026_Canara_Statement_006441,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,CHQ NO 259838 CLEARING,310.0,0.0,9411503.38,,UNKNOWN-ACC026_Canara_Statement_006442,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,NEFT/737656389909/ANAND KUMAR/CNRB0767176/65133935303896,0.0,18500.0,9430003.38,,UNKNOWN-ACC026_Canara_Statement_006443,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,9431203.38,,UNKNOWN-ACC026_Canara_Statement_006444,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,32000.0,9463203.38,,UNKNOWN-ACC026_Canara_Statement_006445,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,UPI/DR/2455566861/NAVEEN KUMAR/CNRB0767176/naveen185@paytm,1250.0,0.0,9461953.38,,UNKNOWN-ACC026_Canara_Statement_006446,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,NEFT/229020828449/NILESH KULKARNI/CNRB0767176/16016662976136,310.0,0.0,9461643.38,,UNKNOWN-ACC026_Canara_Statement_006447,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,CHQ NO 236307 CLEARING,310.0,0.0,9461333.38,,UNKNOWN-ACC026_Canara_Statement_006448,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,IMPS/P2P/62806048/MOHAMMED IRFAN/8516430394,0.0,850.0,9462183.38,,UNKNOWN-ACC026_Canara_Statement_006449,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,UPI/DR/51213387/USHA RANI/CNRB0767176/usha400@paytm,999.0,0.0,9461184.38,,UNKNOWN-ACC026_Canara_Statement_006450,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,UPI/DR/7536738930/RAMESH PILLAI/CNRB0767176/ramesh469@okaxis,449.0,0.0,9460735.38,,UNKNOWN-ACC026_Canara_Statement_006451,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,500.0,9461235.38,,UNKNOWN-ACC026_Canara_Statement_006452,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,UPI/DR/26681708/VINAY PATIL/CNRB0767176/vinay649@okhdfc,49.0,0.0,9461186.38,,UNKNOWN-ACC026_Canara_Statement_006453,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-02,UPI/DR/393349001575/ANITHA KRISHNAN/CNRB0767176/anitha326@okhdfc,5200.0,0.0,9455986.38,,UNKNOWN-ACC026_Canara_Statement_006454,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,ATM/WDL/2219757210/SBI ATM JAYANAGAR BLR,850.0,0.0,9455136.38,,UNKNOWN-ACC026_Canara_Statement_006455,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,IMPS/P2P/9733941762/FARHAN KHAN/9467340792,0.0,500.0,9455636.38,,UNKNOWN-ACC026_Canara_Statement_006456,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,UPI/CR/462914857029/RAMESH PILLAI/CNRB0767176/ramesh929@oksbi,0.0,1200.0,9456836.38,,UNKNOWN-ACC026_Canara_Statement_006457,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,500.0,9457336.38,,UNKNOWN-ACC026_Canara_Statement_006458,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,18500.0,9475836.38,,UNKNOWN-ACC026_Canara_Statement_006459,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,ATM/WDL/4138197006/CANARA ATM MYSURU,1250.0,0.0,9474586.38,,UNKNOWN-ACC026_Canara_Statement_006460,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,ATM/WDL/81374711/CANARA ATM MYSURU,449.0,0.0,9474137.38,,UNKNOWN-ACC026_Canara_Statement_006461,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,NEFT/82069820/PADMA RAO/CNRB0767176/37011336970031,449.0,0.0,9473688.38,,UNKNOWN-ACC026_Canara_Statement_006462,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,UPI/DR/64388125/SANTOSH KUMAR/CNRB0767176/santosh972@okhdfc,120.0,0.0,9473568.38,,UNKNOWN-ACC026_Canara_Statement_006463,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,UPI/DR/1147668412/MEENA IYER/CNRB0767176/meena193@okhdfc,999.0,0.0,9472569.38,,UNKNOWN-ACC026_Canara_Statement_006464,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,NEFT/301038274777/LATHA MURTHY/CNRB0767176/68752568177149,0.0,24000.0,9496569.38,,UNKNOWN-ACC026_Canara_Statement_006465,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-03,NEFT/2913009469/SMITHA PILLAI/CNRB0767176/54398579789283,0.0,24000.0,9520569.38,,UNKNOWN-ACC026_Canara_Statement_006466,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,UPI/CR/997546973746/TANVI RAO/CNRB0767176/tanvi640@oksbi,0.0,850.0,9521419.38,,UNKNOWN-ACC026_Canara_Statement_006467,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,UPI/DR/5862330202/SURESH BABU/CNRB0767176/suresh924@okaxis,7800.0,0.0,9513619.38,,UNKNOWN-ACC026_Canara_Statement_006468,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,IMPS/P2P/9607753588/BABU LAL/7015640241,0.0,2500.0,9516119.38,,UNKNOWN-ACC026_Canara_Statement_006469,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,IMPS/P2P/48749788/KAVITHA RAO/9242150741,0.0,11200.0,9527319.38,,UNKNOWN-ACC026_Canara_Statement_006470,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,ATM/WDL/6186628383/SBI ATM JAYANAGAR BLR,2380.0,0.0,9524939.38,,UNKNOWN-ACC026_Canara_Statement_006471,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,NEFT/2169028912/ANITHA KRISHNAN/CNRB0767176/76427432779528,0.0,500.0,9525439.38,,UNKNOWN-ACC026_Canara_Statement_006472,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,NEFT/462022087175/RAHUL SINGH/CNRB0767176/25701106230658,0.0,4800.0,9530239.38,,UNKNOWN-ACC026_Canara_Statement_006473,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,NEFT/3665218211/LAKSHMI VENKAT/CNRB0767176/71326310037358,0.0,1200.0,9531439.38,,UNKNOWN-ACC026_Canara_Statement_006474,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,ATM/WDL/1626456727/HDFC ATM KORAMANGALA,5200.0,0.0,9526239.38,,UNKNOWN-ACC026_Canara_Statement_006475,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,500.0,9526739.38,,UNKNOWN-ACC026_Canara_Statement_006476,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,UPI/CR/139447368758/KIRAN REDDY/CNRB0767176/kiran547@oksbi,0.0,24000.0,9550739.38,,UNKNOWN-ACC026_Canara_Statement_006477,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,11200.0,9561939.38,,UNKNOWN-ACC026_Canara_Statement_006478,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,NEFT/162362550870/GEETA DEVI/CNRB0767176/95315182050654,850.0,0.0,9561089.38,,UNKNOWN-ACC026_Canara_Statement_006479,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,11200.0,9572289.38,,UNKNOWN-ACC026_Canara_Statement_006480,UNKNOWN-ACC026_Canara_Statement_006478,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-04,NEFT/9187204661/CHANDAN SHARMA/CNRB0767176/50950302531313,0.0,4800.0,9577089.38,,UNKNOWN-ACC026_Canara_Statement_006481,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,NEFT/20488337/DEEPAK JOSHI/CNRB0767176/46592720865813,0.0,18500.0,9595589.38,,UNKNOWN-ACC026_Canara_Statement_006482,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,ATM/WDL/634664853671/CANARA ATM MYSURU,3499.0,0.0,9592090.38,,UNKNOWN-ACC026_Canara_Statement_006483,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,NEFT/19360556/KARTHIK MENON/CNRB0767176/54653054929602,0.0,2500.0,9594590.38,,UNKNOWN-ACC026_Canara_Statement_006484,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,ATM/WDL/7804230445/CANARA ATM MYSURU,7800.0,0.0,9586790.38,,UNKNOWN-ACC026_Canara_Statement_006485,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,UPI/CR/08154478/SHEELA DEVI/CNRB0767176/sheela570@oksbi,0.0,500.0,9587290.38,,UNKNOWN-ACC026_Canara_Statement_006486,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,CHQ NO 293095 CLEARING,449.0,0.0,9586841.38,,UNKNOWN-ACC026_Canara_Statement_006487,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,ATM/WDL/36599683/CANARA ATM MYSURU,1250.0,0.0,9585591.38,,UNKNOWN-ACC026_Canara_Statement_006488,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,IMPS/P2P/0863928468/NIKHIL GUPTA/7136933458,0.0,24000.0,9609591.38,,UNKNOWN-ACC026_Canara_Statement_006489,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,CHQ NO 971815 CLEARING,1250.0,0.0,9608341.38,,UNKNOWN-ACC026_Canara_Statement_006490,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,NEFT/482558250347/RANJIT SINGH/CNRB0767176/08977730346463,699.0,0.0,9607642.38,,UNKNOWN-ACC026_Canara_Statement_006491,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,NEFT/847276401619/ADITYA KUMAR/CNRB0767176/16003704299903,0.0,4800.0,9612442.38,,UNKNOWN-ACC026_Canara_Statement_006492,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,CHQ NO 153032 CLEARING,249.0,0.0,9612193.38,,UNKNOWN-ACC026_Canara_Statement_006493,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,IMPS/P2P/73259068/FARHAN KHAN/9912479792,0.0,500.0,9612693.38,,UNKNOWN-ACC026_Canara_Statement_006494,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-05,CHQ NO 401938 CLEARING,999.0,0.0,9611694.38,,UNKNOWN-ACC026_Canara_Statement_006495,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-06,UPI/DR/4326630285/GEETA DEVI/CNRB0767176/geeta955@okaxis,699.0,0.0,9610995.38,,UNKNOWN-ACC026_Canara_Statement_006496,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-06,CHQ NO 733363 CLEARING,1250.0,0.0,9609745.38,,UNKNOWN-ACC026_Canara_Statement_006497,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-06,NEFT/99928872/NADIA HUSSAIN/CNRB0767176/71798470946004,0.0,4800.0,9614545.38,,UNKNOWN-ACC026_Canara_Statement_006498,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-06,IMPS/P2P/6899766742/SANTOSH KUMAR/9435626375,0.0,32000.0,9646545.38,,UNKNOWN-ACC026_Canara_Statement_006499,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-06,UPI/DR/551903772580/SUSHMA RAO/CNRB0767176/sushma238@okaxis,1250.0,0.0,9645295.38,,UNKNOWN-ACC026_Canara_Statement_006500,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-06,UPI/CR/08895930/DEEPAK JOSHI/CNRB0767176/deepak219@ybl,0.0,4800.0,9650095.38,,UNKNOWN-ACC026_Canara_Statement_006501,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-06-06,ATM/WDL/57280802/CANARA ATM MYSURU,2380.0,0.0,9647715.38,,UNKNOWN-ACC026_Canara_Statement_006502,,False
